,database,name,organism,cell_type,cell_component,phenotype,channels,microscopy,dir_name,path,filename
1290,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/BBBC005_v1_ground_truth,SIMCEPImages_A02_C5_F1_s03_w1.TIF
1291,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,nucleus,,f_nucleus,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/BBBC005_v1_ground_truth,SIMCEPImages_A06_C23_F1_s02_w2.TIF
1292,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,nucleus,,f_nucleus,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/BBBC005_v1_ground_truth,SIMCEPImages_A13_C53_F1_s18_w2.TIF
1293,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/BBBC005_v1_ground_truth,SIMCEPImages_A14_C57_F1_s22_w1.TIF
1294,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/BBBC005_v1_ground_truth,SIMCEPImages_A20_C83_F1_s13_w1.TIF
1295,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/BBBC005_v1_ground_truth,SIMCEPImages_A11_C44_F1_s03_w1.TIF
1296,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,nucleus,,f_nucleus,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/BBBC005_v1_ground_truth,SIMCEPImages_A17_C70_F1_s14_w2.TIF
1297,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/BBBC005_v1_ground_truth,SIMCEPImages_A24_C100_F1_s04_w1.TIF
1298,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,nucleus,,f_nucleus,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/BBBC005_v1_ground_truth,SIMCEPImages_A04_C14_F1_s04_w2.TIF
1299,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/BBBC005_v1_ground_truth,SIMCEPImages_A21_C87_F1_s18_w1.TIF
1300,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/BBBC005_v1_ground_truth,SIMCEPImages_A16_C66_F1_s20_w1.TIF
1301,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/BBBC005_v1_ground_truth,SIMCEPImages_A16_C66_F1_s17_w1.TIF
1302,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,nucleus,,f_nucleus,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/BBBC005_v1_ground_truth,SIMCEPImages_A19_C78_F1_s14_w2.TIF
1303,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,nucleus,,f_nucleus,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/BBBC005_v1_ground_truth,SIMCEPImages_A08_C31_F1_s10_w2.TIF
1304,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,nucleus,,f_nucleus,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/BBBC005_v1_ground_truth,SIMCEPImages_A01_C1_F1_s12_w2.TIF
1305,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/BBBC005_v1_ground_truth,SIMCEPImages_A06_C23_F1_s10_w1.TIF
1306,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/BBBC005_v1_ground_truth,SIMCEPImages_A06_C23_F1_s15_w1.TIF
1307,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,nucleus,,f_nucleus,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/BBBC005_v1_ground_truth,SIMCEPImages_A24_C100_F1_s14_w2.TIF
1308,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,nucleus,,f_nucleus,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/BBBC005_v1_ground_truth,SIMCEPImages_A09_C35_F1_s12_w2.TIF
1309,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,nucleus,,f_nucleus,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/BBBC005_v1_ground_truth,SIMCEPImages_A16_C66_F1_s09_w2.TIF
1310,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/BBBC005_v1_ground_truth,SIMCEPImages_A18_C74_F1_s08_w1.TIF
1311,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/BBBC005_v1_ground_truth,SIMCEPImages_A12_C48_F1_s12_w1.TIF
1312,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,nucleus,,f_nucleus,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/BBBC005_v1_ground_truth,SIMCEPImages_A22_C91_F1_s09_w2.TIF
1313,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/BBBC005_v1_ground_truth,SIMCEPImages_A18_C74_F1_s16_w1.TIF
1314,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,nucleus,,f_nucleus,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/BBBC005_v1_ground_truth,SIMCEPImages_A09_C35_F1_s10_w2.TIF
1315,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,nucleus,,f_nucleus,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/BBBC005_v1_ground_truth,SIMCEPImages_A17_C70_F1_s06_w2.TIF
1316,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/BBBC005_v1_ground_truth,SIMCEPImages_A01_C1_F1_s15_w1.TIF
1317,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/BBBC005_v1_ground_truth,SIMCEPImages_A04_C14_F1_s25_w1.TIF
1318,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,nucleus,,f_nucleus,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/BBBC005_v1_ground_truth,SIMCEPImages_A08_C31_F1_s22_w2.TIF
1319,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/BBBC005_v1_ground_truth,SIMCEPImages_A08_C31_F1_s03_w1.TIF
1320,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/BBBC005_v1_ground_truth,SIMCEPImages_A23_C96_F1_s04_w1.TIF
1321,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/BBBC005_v1_ground_truth,SIMCEPImages_A08_C31_F1_s17_w1.TIF
1322,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,nucleus,,f_nucleus,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/BBBC005_v1_ground_truth,SIMCEPImages_A16_C66_F1_s13_w2.TIF
1323,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/BBBC005_v1_ground_truth,SIMCEPImages_A01_C1_F1_s22_w1.TIF
1324,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,nucleus,,f_nucleus,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/BBBC005_v1_ground_truth,SIMCEPImages_A11_C44_F1_s03_w2.TIF
1325,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/BBBC005_v1_ground_truth,SIMCEPImages_A03_C10_F1_s09_w1.TIF
1326,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,nucleus,,f_nucleus,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/BBBC005_v1_ground_truth,SIMCEPImages_A13_C53_F1_s05_w2.TIF
1327,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/BBBC005_v1_ground_truth,SIMCEPImages_A24_C100_F1_s24_w1.TIF
1328,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,nucleus,,f_nucleus,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/BBBC005_v1_ground_truth,SIMCEPImages_A19_C78_F1_s12_w2.TIF
1329,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/BBBC005_v1_ground_truth,SIMCEPImages_A22_C91_F1_s14_w1.TIF
1330,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,nucleus,,f_nucleus,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/BBBC005_v1_ground_truth,SIMCEPImages_A22_C91_F1_s12_w2.TIF
1331,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/BBBC005_v1_ground_truth,SIMCEPImages_A08_C31_F1_s14_w1.TIF
1332,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/BBBC005_v1_ground_truth,SIMCEPImages_A02_C5_F1_s24_w1.TIF
1333,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/BBBC005_v1_ground_truth,SIMCEPImages_A17_C70_F1_s22_w1.TIF
1334,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,nucleus,,f_nucleus,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/BBBC005_v1_ground_truth,SIMCEPImages_A20_C83_F1_s17_w2.TIF
1335,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/BBBC005_v1_ground_truth,SIMCEPImages_A01_C1_F1_s25_w1.TIF
1336,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/BBBC005_v1_ground_truth,SIMCEPImages_A07_C27_F1_s05_w1.TIF
1337,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,nucleus,,f_nucleus,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/BBBC005_v1_ground_truth,SIMCEPImages_A08_C31_F1_s05_w2.TIF
1338,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,nucleus,,f_nucleus,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/BBBC005_v1_ground_truth,SIMCEPImages_A04_C14_F1_s24_w2.TIF
1339,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/BBBC005_v1_ground_truth,SIMCEPImages_A13_C53_F1_s05_w1.TIF
1340,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/BBBC005_v1_ground_truth,SIMCEPImages_A12_C48_F1_s09_w1.TIF
1341,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/BBBC005_v1_ground_truth,SIMCEPImages_A22_C91_F1_s01_w1.TIF
1342,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/BBBC005_v1_ground_truth,SIMCEPImages_A07_C27_F1_s08_w1.TIF
1343,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,nucleus,,f_nucleus,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/BBBC005_v1_ground_truth,SIMCEPImages_A19_C78_F1_s15_w2.TIF
1344,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/BBBC005_v1_ground_truth,SIMCEPImages_A08_C31_F1_s22_w1.TIF
1345,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/BBBC005_v1_ground_truth,SIMCEPImages_A16_C66_F1_s25_w1.TIF
1346,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,nucleus,,f_nucleus,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/BBBC005_v1_ground_truth,SIMCEPImages_A04_C14_F1_s05_w2.TIF
1347,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,nucleus,,f_nucleus,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/BBBC005_v1_ground_truth,SIMCEPImages_A11_C44_F1_s09_w2.TIF
1348,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,nucleus,,f_nucleus,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/BBBC005_v1_ground_truth,SIMCEPImages_A14_C57_F1_s18_w2.TIF
1349,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,nucleus,,f_nucleus,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/BBBC005_v1_ground_truth,SIMCEPImages_A02_C5_F1_s13_w2.TIF
1350,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/BBBC005_v1_ground_truth,SIMCEPImages_A08_C31_F1_s07_w1.TIF
1351,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/BBBC005_v1_ground_truth,SIMCEPImages_A20_C83_F1_s24_w1.TIF
1352,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,nucleus,,f_nucleus,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/BBBC005_v1_ground_truth,SIMCEPImages_A19_C78_F1_s01_w2.TIF
1353,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/BBBC005_v1_ground_truth,SIMCEPImages_A16_C66_F1_s08_w1.TIF
1354,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,nucleus,,f_nucleus,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/BBBC005_v1_ground_truth,SIMCEPImages_A01_C1_F1_s03_w2.TIF
1355,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,nucleus,,f_nucleus,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/BBBC005_v1_ground_truth,SIMCEPImages_A10_C40_F1_s09_w2.TIF
1356,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,nucleus,,f_nucleus,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/BBBC005_v1_ground_truth,SIMCEPImages_A12_C48_F1_s09_w2.TIF
1357,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/BBBC005_v1_ground_truth,SIMCEPImages_A21_C87_F1_s04_w1.TIF
1358,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/BBBC005_v1_ground_truth,SIMCEPImages_A17_C70_F1_s08_w1.TIF
1359,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,nucleus,,f_nucleus,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/BBBC005_v1_ground_truth,SIMCEPImages_A19_C78_F1_s04_w2.TIF
1360,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/BBBC005_v1_ground_truth,SIMCEPImages_A09_C35_F1_s01_w1.TIF
1361,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,nucleus,,f_nucleus,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/BBBC005_v1_ground_truth,SIMCEPImages_A08_C31_F1_s24_w2.TIF
1362,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,nucleus,,f_nucleus,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/BBBC005_v1_ground_truth,SIMCEPImages_A18_C74_F1_s15_w2.TIF
1363,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/BBBC005_v1_ground_truth,SIMCEPImages_A13_C53_F1_s20_w1.TIF
1364,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/BBBC005_v1_ground_truth,SIMCEPImages_A06_C23_F1_s06_w1.TIF
1365,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,nucleus,,f_nucleus,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/BBBC005_v1_ground_truth,SIMCEPImages_A18_C74_F1_s19_w2.TIF
1366,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,nucleus,,f_nucleus,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/BBBC005_v1_ground_truth,SIMCEPImages_A05_C18_F1_s24_w2.TIF
1367,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,nucleus,,f_nucleus,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/BBBC005_v1_ground_truth,SIMCEPImages_A19_C78_F1_s11_w2.TIF
1368,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/BBBC005_v1_ground_truth,SIMCEPImages_A03_C10_F1_s08_w1.TIF
1369,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/BBBC005_v1_ground_truth,SIMCEPImages_A11_C44_F1_s11_w1.TIF
1370,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,nucleus,,f_nucleus,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/BBBC005_v1_ground_truth,SIMCEPImages_A10_C40_F1_s19_w2.TIF
1371,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/BBBC005_v1_ground_truth,SIMCEPImages_A10_C40_F1_s10_w1.TIF
1372,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/BBBC005_v1_ground_truth,SIMCEPImages_A04_C14_F1_s12_w1.TIF
1373,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,nucleus,,f_nucleus,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/BBBC005_v1_ground_truth,SIMCEPImages_A08_C31_F1_s21_w2.TIF
1374,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,nucleus,,f_nucleus,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/BBBC005_v1_ground_truth,SIMCEPImages_A09_C35_F1_s20_w2.TIF
1375,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/BBBC005_v1_ground_truth,SIMCEPImages_A18_C74_F1_s11_w1.TIF
1376,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/BBBC005_v1_ground_truth,SIMCEPImages_A16_C66_F1_s05_w1.TIF
1377,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/BBBC005_v1_ground_truth,SIMCEPImages_A10_C40_F1_s02_w1.TIF
1378,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,nucleus,,f_nucleus,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/BBBC005_v1_ground_truth,SIMCEPImages_A02_C5_F1_s19_w2.TIF
1379,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/BBBC005_v1_ground_truth,SIMCEPImages_A07_C27_F1_s02_w1.TIF
1380,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,nucleus,,f_nucleus,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/BBBC005_v1_ground_truth,SIMCEPImages_A09_C35_F1_s23_w2.TIF
1381,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/BBBC005_v1_ground_truth,SIMCEPImages_A13_C53_F1_s18_w1.TIF
1382,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,nucleus,,f_nucleus,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/BBBC005_v1_ground_truth,SIMCEPImages_A24_C100_F1_s16_w2.TIF
1383,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/BBBC005_v1_ground_truth,SIMCEPImages_A14_C57_F1_s24_w1.TIF
1384,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/BBBC005_v1_ground_truth,SIMCEPImages_A08_C31_F1_s08_w1.TIF
1385,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/BBBC005_v1_ground_truth,SIMCEPImages_A09_C35_F1_s09_w1.TIF
1386,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/BBBC005_v1_ground_truth,SIMCEPImages_A09_C35_F1_s12_w1.TIF
1387,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/BBBC005_v1_ground_truth,SIMCEPImages_A07_C27_F1_s22_w1.TIF
1388,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,nucleus,,f_nucleus,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/BBBC005_v1_ground_truth,SIMCEPImages_A13_C53_F1_s20_w2.TIF
1389,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,nucleus,,f_nucleus,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/BBBC005_v1_ground_truth,SIMCEPImages_A16_C66_F1_s18_w2.TIF
1390,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/BBBC005_v1_ground_truth,SIMCEPImages_A20_C83_F1_s16_w1.TIF
1391,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/BBBC005_v1_ground_truth,SIMCEPImages_A24_C100_F1_s20_w1.TIF
1392,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,nucleus,,f_nucleus,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/BBBC005_v1_ground_truth,SIMCEPImages_A21_C87_F1_s13_w2.TIF
1393,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,nucleus,,f_nucleus,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/BBBC005_v1_ground_truth,SIMCEPImages_A11_C44_F1_s13_w2.TIF
1394,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,nucleus,,f_nucleus,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/BBBC005_v1_ground_truth,SIMCEPImages_A15_C61_F1_s18_w2.TIF
1395,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,nucleus,,f_nucleus,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/BBBC005_v1_ground_truth,SIMCEPImages_A14_C57_F1_s13_w2.TIF
1396,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,nucleus,,f_nucleus,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/BBBC005_v1_ground_truth,SIMCEPImages_A05_C18_F1_s07_w2.TIF
1397,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,nucleus,,f_nucleus,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/BBBC005_v1_ground_truth,SIMCEPImages_A08_C31_F1_s02_w2.TIF
1398,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/BBBC005_v1_ground_truth,SIMCEPImages_A07_C27_F1_s23_w1.TIF
1399,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/BBBC005_v1_ground_truth,SIMCEPImages_A21_C87_F1_s24_w1.TIF
1400,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,nucleus,,f_nucleus,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/BBBC005_v1_ground_truth,SIMCEPImages_A13_C53_F1_s16_w2.TIF
1401,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/BBBC005_v1_ground_truth,SIMCEPImages_A12_C48_F1_s10_w1.TIF
1402,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,nucleus,,f_nucleus,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/BBBC005_v1_ground_truth,SIMCEPImages_A10_C40_F1_s23_w2.TIF
1403,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,nucleus,,f_nucleus,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/BBBC005_v1_ground_truth,SIMCEPImages_A03_C10_F1_s16_w2.TIF
1404,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,nucleus,,f_nucleus,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/BBBC005_v1_ground_truth,SIMCEPImages_A11_C44_F1_s06_w2.TIF
1405,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,nucleus,,f_nucleus,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/BBBC005_v1_ground_truth,SIMCEPImages_A02_C5_F1_s02_w2.TIF
1406,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/BBBC005_v1_ground_truth,SIMCEPImages_A17_C70_F1_s11_w1.TIF
1407,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/BBBC005_v1_ground_truth,SIMCEPImages_A09_C35_F1_s04_w1.TIF
