database,name,organism,cell_type,cell_component,phenotype,channels,microscopy,dir_name,path,filename
Broad Bioimage Benchmark Collection,Human Hepatocyte and Murine Fibroblast cells – Co-culture experiment,human|mouse,hepatocyte|fibroblast,nucleus,,f_nucleus,fluorescence (?),bbbc026,/ferrero/stan_data/bbbc026,ADSASS092408-GHAD2-D6-20x_I05_s8_w1F06FE607-DEBE-4CB3-B9EC-5E03641A5CE4.png
Broad Bioimage Benchmark Collection,Human Hepatocyte and Murine Fibroblast cells – Co-culture experiment,human|mouse,hepatocyte|fibroblast,nucleus,,f_nucleus,fluorescence (?),bbbc026,/ferrero/stan_data/bbbc026,ADSASS092408-GHAD2-D6-20x_I05_s9_w1E4710F94-3D05-41BF-A927-E039900D2CC5.png
Broad Bioimage Benchmark Collection,Human Hepatocyte and Murine Fibroblast cells – Co-culture experiment,human|mouse,hepatocyte|fibroblast,nucleus,,f_nucleus,fluorescence (?),bbbc026,/ferrero/stan_data/bbbc026,ADSASS092408-GHAD2-D6-20x_I07_s1_w1D38BBFA3-F845-4F35-A021-E714E2936D11.png
Broad Bioimage Benchmark Collection,Human Hepatocyte and Murine Fibroblast cells – Co-culture experiment,human|mouse,hepatocyte|fibroblast,nucleus,,f_nucleus,fluorescence (?),bbbc026,/ferrero/stan_data/bbbc026,ADSASS092408-GHAD2-D6-20x_I07_s2_w15F0623C9-8C18-4F83-96BE-E42A5B3E0E31.png
Broad Bioimage Benchmark Collection,Human Hepatocyte and Murine Fibroblast cells – Co-culture experiment,human|mouse,hepatocyte|fibroblast,nucleus,,f_nucleus,fluorescence (?),bbbc026,/ferrero/stan_data/bbbc026,ADSASS092408-GHAD2-D6-20x_I07_s3_w10A7BF70B-CC27-4497-8289-BE09D72A1946.png
Broad Bioimage Benchmark Collection,Human Hepatocyte and Murine Fibroblast cells – Co-culture experiment,human|mouse,hepatocyte|fibroblast,nucleus,,f_nucleus,fluorescence (?),bbbc026,/ferrero/stan_data/bbbc026,ADSASS092408-GHAD2-D6-20x_I07_s4_w1B3CF3474-2F46-4810-BD11-4842B3CB9C44.png
Broad Bioimage Benchmark Collection,Human Hepatocyte and Murine Fibroblast cells – Co-culture experiment,human|mouse,hepatocyte|fibroblast,nucleus,,f_nucleus,fluorescence (?),bbbc026,/ferrero/stan_data/bbbc026,ADSASS092408-GHAD2-D6-20x_I07_s5_w1E1F0FFFE-33BB-49E7-9938-C0C9BF223329.png
Broad Bioimage Benchmark Collection,Human Hepatocyte and Murine Fibroblast cells – Co-culture experiment,human|mouse,hepatocyte|fibroblast,nucleus,,f_nucleus,fluorescence (?),bbbc026,/ferrero/stan_data/bbbc026,ADSASS092408-GHAD2-D6-20x_I07_s6_w16E010AA7-A9F3-4F00-BE7A-6A6C9425087F.png
Broad Bioimage Benchmark Collection,Human Hepatocyte and Murine Fibroblast cells – Co-culture experiment,human|mouse,hepatocyte|fibroblast,nucleus,,f_nucleus,fluorescence (?),bbbc026,/ferrero/stan_data/bbbc026,ADSASS092408-GHAD2-D6-20x_I07_s7_w1828AD015-73AB-40D3-91DA-5E3892996ECA.png
Broad Bioimage Benchmark Collection,Human Hepatocyte and Murine Fibroblast cells – Co-culture experiment,human|mouse,hepatocyte|fibroblast,nucleus,,f_nucleus,fluorescence (?),bbbc026,/ferrero/stan_data/bbbc026,ADSASS092408-GHAD2-D6-20x_I07_s8_w15429C3E5-4B60-4ADE-AD80-2FAFB65DB09F.png
Broad Bioimage Benchmark Collection,Human Hepatocyte and Murine Fibroblast cells – Co-culture experiment,human|mouse,hepatocyte|fibroblast,nucleus,,f_nucleus,fluorescence (?),bbbc026,/ferrero/stan_data/bbbc026,ADSASS092408-GHAD2-D6-20x_I07_s9_w1B0BCFA06-C06E-48E9-847D-8DDB3ECE7F90.png
Broad Bioimage Benchmark Collection,Human Hepatocyte and Murine Fibroblast cells – Co-culture experiment,human|mouse,hepatocyte|fibroblast,nucleus,,f_nucleus,fluorescence (?),bbbc026,/ferrero/stan_data/bbbc026,ADSASS092408-GHAD2-D6-20x_I09_s1_w14D8C0C3C-DE49-4701-ABA2-3071669D0F65.png
Broad Bioimage Benchmark Collection,Human Hepatocyte and Murine Fibroblast cells – Co-culture experiment,human|mouse,hepatocyte|fibroblast,nucleus,,f_nucleus,fluorescence (?),bbbc026,/ferrero/stan_data/bbbc026,ADSASS092408-GHAD2-D6-20x_I09_s2_w18E41F2F6-C7A8-49EC-B762-E1E55F7784A6.png
Broad Bioimage Benchmark Collection,Human Hepatocyte and Murine Fibroblast cells – Co-culture experiment,human|mouse,hepatocyte|fibroblast,nucleus,,f_nucleus,fluorescence (?),bbbc026,/ferrero/stan_data/bbbc026,ADSASS092408-GHAD2-D6-20x_I09_s3_w1579834A6-700C-4511-82DB-731C786E5BFD.png
Broad Bioimage Benchmark Collection,Human Hepatocyte and Murine Fibroblast cells – Co-culture experiment,human|mouse,hepatocyte|fibroblast,nucleus,,f_nucleus,fluorescence (?),bbbc026,/ferrero/stan_data/bbbc026,ADSASS092408-GHAD2-D6-20x_I09_s4_w155BA9DAD-145A-439E-A797-246EC1FC597A.png
Broad Bioimage Benchmark Collection,Human Hepatocyte and Murine Fibroblast cells – Co-culture experiment,human|mouse,hepatocyte|fibroblast,nucleus,,f_nucleus,fluorescence (?),bbbc026,/ferrero/stan_data/bbbc026,ADSASS092408-GHAD2-D6-20x_I09_s5_w1EE9BA9D0-DC75-446C-99DC-ADF0A6924874.png
Broad Bioimage Benchmark Collection,Human Hepatocyte and Murine Fibroblast cells – Co-culture experiment,human|mouse,hepatocyte|fibroblast,nucleus,,f_nucleus,fluorescence (?),bbbc026,/ferrero/stan_data/bbbc026,ADSASS092408-GHAD2-D6-20x_I09_s6_w1351C1E35-0A58-47A6-A274-602072F00584.png
Broad Bioimage Benchmark Collection,Human Hepatocyte and Murine Fibroblast cells – Co-culture experiment,human|mouse,hepatocyte|fibroblast,nucleus,,f_nucleus,fluorescence (?),bbbc026,/ferrero/stan_data/bbbc026,ADSASS092408-GHAD2-D6-20x_I09_s7_w1DF311F87-0274-40DC-BC4A-3D88751E2AD5.png
Broad Bioimage Benchmark Collection,Human Hepatocyte and Murine Fibroblast cells – Co-culture experiment,human|mouse,hepatocyte|fibroblast,nucleus,,f_nucleus,fluorescence (?),bbbc026,/ferrero/stan_data/bbbc026,ADSASS092408-GHAD2-D6-20x_I09_s8_w15112BC19-5EA4-4874-93F5-B31ED6BD76AF.png
Broad Bioimage Benchmark Collection,Human Hepatocyte and Murine Fibroblast cells – Co-culture experiment,human|mouse,hepatocyte|fibroblast,nucleus,,f_nucleus,fluorescence (?),bbbc026,/ferrero/stan_data/bbbc026,ADSASS092408-GHAD2-D6-20x_I09_s9_w12F2309B5-511E-486C-98F3-EEB622320CC7.png
Broad Bioimage Benchmark Collection,Human Hepatocyte and Murine Fibroblast cells – Co-culture experiment,human|mouse,hepatocyte|fibroblast,nucleus,,f_nucleus,fluorescence (?),bbbc026,/ferrero/stan_data/bbbc026,ADSASS092408-GHAD2-D6-20x_I11_s1_w10B282F29-4C25-4B85-94E5-6F4EBAA0796E.png
Broad Bioimage Benchmark Collection,Human Hepatocyte and Murine Fibroblast cells – Co-culture experiment,human|mouse,hepatocyte|fibroblast,nucleus,,f_nucleus,fluorescence (?),bbbc026,/ferrero/stan_data/bbbc026,ADSASS092408-GHAD2-D6-20x_I11_s2_w102E4716F-2E43-4386-9ED0-DDD4C5CBF611.png
Broad Bioimage Benchmark Collection,Human Hepatocyte and Murine Fibroblast cells – Co-culture experiment,human|mouse,hepatocyte|fibroblast,nucleus,,f_nucleus,fluorescence (?),bbbc026,/ferrero/stan_data/bbbc026,ADSASS092408-GHAD2-D6-20x_I11_s3_w102D6A228-2154-4EB1-969F-5B252767CA49.png
Broad Bioimage Benchmark Collection,Human Hepatocyte and Murine Fibroblast cells – Co-culture experiment,human|mouse,hepatocyte|fibroblast,nucleus,,f_nucleus,fluorescence (?),bbbc026,/ferrero/stan_data/bbbc026,ADSASS092408-GHAD2-D6-20x_I11_s4_w1928CD746-C749-4A1B-97E3-95AEC02C8B93.png
Broad Bioimage Benchmark Collection,Human Hepatocyte and Murine Fibroblast cells – Co-culture experiment,human|mouse,hepatocyte|fibroblast,nucleus,,f_nucleus,fluorescence (?),bbbc026,/ferrero/stan_data/bbbc026,ADSASS092408-GHAD2-D6-20x_I11_s5_w1902D82E5-F715-406E-A9F5-1BF58ACA70AC.png
Broad Bioimage Benchmark Collection,Human Hepatocyte and Murine Fibroblast cells – Co-culture experiment,human|mouse,hepatocyte|fibroblast,nucleus,,f_nucleus,fluorescence (?),bbbc026,/ferrero/stan_data/bbbc026,ADSASS092408-GHAD2-D6-20x_I11_s6_w1C8FF76DB-42BA-4014-90E7-AB2D7F4D0710.png
Broad Bioimage Benchmark Collection,Human Hepatocyte and Murine Fibroblast cells – Co-culture experiment,human|mouse,hepatocyte|fibroblast,nucleus,,f_nucleus,fluorescence (?),bbbc026,/ferrero/stan_data/bbbc026,ADSASS092408-GHAD2-D6-20x_I11_s7_w1A2181BE6-3F66-4017-B435-BEF134066DB1.png
Broad Bioimage Benchmark Collection,Human Hepatocyte and Murine Fibroblast cells – Co-culture experiment,human|mouse,hepatocyte|fibroblast,nucleus,,f_nucleus,fluorescence (?),bbbc026,/ferrero/stan_data/bbbc026,ADSASS092408-GHAD2-D6-20x_I11_s8_w1C0685A56-4975-48B7-AAC4-491012F5E093.png
Broad Bioimage Benchmark Collection,Human Hepatocyte and Murine Fibroblast cells – Co-culture experiment,human|mouse,hepatocyte|fibroblast,nucleus,,f_nucleus,fluorescence (?),bbbc026,/ferrero/stan_data/bbbc026,ADSASS092408-GHAD2-D6-20x_I11_s9_w13539A532-2C37-46F1-BD8E-3A81AD4DAA7E.png
Broad Bioimage Benchmark Collection,Human Hepatocyte and Murine Fibroblast cells – Co-culture experiment,human|mouse,hepatocyte|fibroblast,nucleus,,f_nucleus,fluorescence (?),bbbc026,/ferrero/stan_data/bbbc026,ADSASS092408-GHAD2-D6-20x_I13_s1_w1DA70D8A8-4F5F-4920-9CC8-6ECBD0AE04C4.png
Broad Bioimage Benchmark Collection,Human Hepatocyte and Murine Fibroblast cells – Co-culture experiment,human|mouse,hepatocyte|fibroblast,nucleus,,f_nucleus,fluorescence (?),bbbc026,/ferrero/stan_data/bbbc026,ADSASS092408-GHAD2-D6-20x_I13_s2_w1863D91F8-5404-4E45-8C94-B230B865A178.png
Broad Bioimage Benchmark Collection,Human Hepatocyte and Murine Fibroblast cells – Co-culture experiment,human|mouse,hepatocyte|fibroblast,nucleus,,f_nucleus,fluorescence (?),bbbc026,/ferrero/stan_data/bbbc026,ADSASS092408-GHAD2-D6-20x_I13_s3_w1BFA3FA05-66DA-47CE-AD4C-A7448CC4D4B6.png
Broad Bioimage Benchmark Collection,Human Hepatocyte and Murine Fibroblast cells – Co-culture experiment,human|mouse,hepatocyte|fibroblast,nucleus,,f_nucleus,fluorescence (?),bbbc026,/ferrero/stan_data/bbbc026,ADSASS092408-GHAD2-D6-20x_I13_s4_w160F79EC0-041C-4A17-BC1F-4E697800CA88.png
Broad Bioimage Benchmark Collection,Human Hepatocyte and Murine Fibroblast cells – Co-culture experiment,human|mouse,hepatocyte|fibroblast,nucleus,,f_nucleus,fluorescence (?),bbbc026,/ferrero/stan_data/bbbc026,ADSASS092408-GHAD2-D6-20x_I13_s5_w17E798044-A763-4037-9327-6403B02C59D0.png
Broad Bioimage Benchmark Collection,Human Hepatocyte and Murine Fibroblast cells – Co-culture experiment,human|mouse,hepatocyte|fibroblast,nucleus,,f_nucleus,fluorescence (?),bbbc026,/ferrero/stan_data/bbbc026,ADSASS092408-GHAD2-D6-20x_I13_s6_w19825756F-B00A-4C80-9E04-7FFBD1982D09.png
Broad Bioimage Benchmark Collection,Human Hepatocyte and Murine Fibroblast cells – Co-culture experiment,human|mouse,hepatocyte|fibroblast,nucleus,,f_nucleus,fluorescence (?),bbbc026,/ferrero/stan_data/bbbc026,ADSASS092408-GHAD2-D6-20x_I13_s7_w1DDD45BD4-D934-4397-B1BC-4CFEFFA6D80D.png
Broad Bioimage Benchmark Collection,Human Hepatocyte and Murine Fibroblast cells – Co-culture experiment,human|mouse,hepatocyte|fibroblast,nucleus,,f_nucleus,fluorescence (?),bbbc026,/ferrero/stan_data/bbbc026,ADSASS092408-GHAD2-D6-20x_I13_s8_w1BB7312AE-1891-44A6-BE9A-8F60B9F22CA5.png
Broad Bioimage Benchmark Collection,Human Hepatocyte and Murine Fibroblast cells – Co-culture experiment,human|mouse,hepatocyte|fibroblast,nucleus,,f_nucleus,fluorescence (?),bbbc026,/ferrero/stan_data/bbbc026,ADSASS092408-GHAD2-D6-20x_I13_s9_w15BC4EE5A-C94E-43F9-8263-7C309662AFF9.png
Broad Bioimage Benchmark Collection,Human Hepatocyte and Murine Fibroblast cells – Co-culture experiment,human|mouse,hepatocyte|fibroblast,nucleus,,f_nucleus,fluorescence (?),bbbc026,/ferrero/stan_data/bbbc026,ADSASS092408-GHAD2-D6-20x_I15_s1_w1D3A4ECA1-0F40-4F04-9EFF-965199D6F3D0.png
Broad Bioimage Benchmark Collection,Human Hepatocyte and Murine Fibroblast cells – Co-culture experiment,human|mouse,hepatocyte|fibroblast,nucleus,,f_nucleus,fluorescence (?),bbbc026,/ferrero/stan_data/bbbc026,ADSASS092408-GHAD2-D6-20x_I15_s2_w18C9DEE09-F86D-4822-A8F8-56D812336433.png
Broad Bioimage Benchmark Collection,Human Hepatocyte and Murine Fibroblast cells – Co-culture experiment,human|mouse,hepatocyte|fibroblast,nucleus,,f_nucleus,fluorescence (?),bbbc026,/ferrero/stan_data/bbbc026,ADSASS092408-GHAD2-D6-20x_I15_s3_w1BC641924-40F6-4DD4-B7EA-2F5C6D91856C.png
Broad Bioimage Benchmark Collection,Human Hepatocyte and Murine Fibroblast cells – Co-culture experiment,human|mouse,hepatocyte|fibroblast,nucleus,,f_nucleus,fluorescence (?),bbbc026,/ferrero/stan_data/bbbc026,ADSASS092408-GHAD2-D6-20x_I15_s4_w187E5C523-163A-42F7-9EE9-F411C265F27B.png
Broad Bioimage Benchmark Collection,Human Hepatocyte and Murine Fibroblast cells – Co-culture experiment,human|mouse,hepatocyte|fibroblast,nucleus,,f_nucleus,fluorescence (?),bbbc026,/ferrero/stan_data/bbbc026,ADSASS092408-GHAD2-D6-20x_I15_s5_w154C36139-F98C-4316-A3A7-59DC2C4980C8.png
Broad Bioimage Benchmark Collection,Human Hepatocyte and Murine Fibroblast cells – Co-culture experiment,human|mouse,hepatocyte|fibroblast,nucleus,,f_nucleus,fluorescence (?),bbbc026,/ferrero/stan_data/bbbc026,ADSASS092408-GHAD2-D6-20x_I15_s6_w1403B5A45-C2E4-4707-9D49-1EDB63326B95.png
Broad Bioimage Benchmark Collection,Human Hepatocyte and Murine Fibroblast cells – Co-culture experiment,human|mouse,hepatocyte|fibroblast,nucleus,,f_nucleus,fluorescence (?),bbbc026,/ferrero/stan_data/bbbc026,ADSASS092408-GHAD2-D6-20x_I15_s7_w1655C92FE-89EF-4002-B272-941CE754EACB.png
Broad Bioimage Benchmark Collection,Human Hepatocyte and Murine Fibroblast cells – Co-culture experiment,human|mouse,hepatocyte|fibroblast,nucleus,,f_nucleus,fluorescence (?),bbbc026,/ferrero/stan_data/bbbc026,ADSASS092408-GHAD2-D6-20x_I15_s8_w1C658C2AA-2AE7-485A-9F2F-06996C19207F.png
Broad Bioimage Benchmark Collection,Human Hepatocyte and Murine Fibroblast cells – Co-culture experiment,human|mouse,hepatocyte|fibroblast,nucleus,,f_nucleus,fluorescence (?),bbbc026,/ferrero/stan_data/bbbc026,ADSASS092408-GHAD2-D6-20x_I15_s9_w1E8FF5C9B-6BAD-462F-8CE5-DE7445B6B572.png
Broad Bioimage Benchmark Collection,Human Hepatocyte and Murine Fibroblast cells – Co-culture experiment,human|mouse,hepatocyte|fibroblast,nucleus,,f_nucleus,fluorescence (?),bbbc026,/ferrero/stan_data/bbbc026,ADSASS092408-GHAD2-D6-20x_I17_s1_w178D89CE6-ECBD-48CB-A42F-2371D8EA6312.png
Broad Bioimage Benchmark Collection,Human Hepatocyte and Murine Fibroblast cells – Co-culture experiment,human|mouse,hepatocyte|fibroblast,nucleus,,f_nucleus,fluorescence (?),bbbc026,/ferrero/stan_data/bbbc026,ADSASS092408-GHAD2-D6-20x_I17_s2_w171B7CA4F-4C42-41FE-87B6-B7333F5998A0.png
Broad Bioimage Benchmark Collection,Human Hepatocyte and Murine Fibroblast cells – Co-culture experiment,human|mouse,hepatocyte|fibroblast,nucleus,,f_nucleus,fluorescence (?),bbbc026,/ferrero/stan_data/bbbc026,ADSASS092408-GHAD2-D6-20x_I17_s3_w10A78913C-240B-46EF-9248-17699CBF4C88.png
Broad Bioimage Benchmark Collection,Human Hepatocyte and Murine Fibroblast cells – Co-culture experiment,human|mouse,hepatocyte|fibroblast,nucleus,,f_nucleus,fluorescence (?),bbbc026,/ferrero/stan_data/bbbc026,ADSASS092408-GHAD2-D6-20x_I17_s4_w11B925790-DB81-49E0-82EF-0C37F3D3FA11.png
Broad Bioimage Benchmark Collection,Human Hepatocyte and Murine Fibroblast cells – Co-culture experiment,human|mouse,hepatocyte|fibroblast,nucleus,,f_nucleus,fluorescence (?),bbbc026,/ferrero/stan_data/bbbc026,ADSASS092408-GHAD2-D6-20x_I17_s5_w173FD8716-D34F-4D60-BA46-AD9F8BE21EDF.png
Broad Bioimage Benchmark Collection,Human Hepatocyte and Murine Fibroblast cells – Co-culture experiment,human|mouse,hepatocyte|fibroblast,nucleus,,f_nucleus,fluorescence (?),bbbc026,/ferrero/stan_data/bbbc026,ADSASS092408-GHAD2-D6-20x_I17_s6_w13DEA745C-B43D-4A7A-BC7D-F531063EF292.png
Broad Bioimage Benchmark Collection,Human Hepatocyte and Murine Fibroblast cells – Co-culture experiment,human|mouse,hepatocyte|fibroblast,nucleus,,f_nucleus,fluorescence (?),bbbc026,/ferrero/stan_data/bbbc026,ADSASS092408-GHAD2-D6-20x_I17_s7_w11C65F1A2-1641-427F-A323-8339BF21FAFB.png
Broad Bioimage Benchmark Collection,Human Hepatocyte and Murine Fibroblast cells – Co-culture experiment,human|mouse,hepatocyte|fibroblast,nucleus,,f_nucleus,fluorescence (?),bbbc026,/ferrero/stan_data/bbbc026,ADSASS092408-GHAD2-D6-20x_I17_s8_w19935773D-1909-4E3A-971C-A2F15BC868E1.png
Broad Bioimage Benchmark Collection,Human Hepatocyte and Murine Fibroblast cells – Co-culture experiment,human|mouse,hepatocyte|fibroblast,nucleus,,f_nucleus,fluorescence (?),bbbc026,/ferrero/stan_data/bbbc026,ADSASS092408-GHAD2-D6-20x_I17_s9_w196BA0A8A-7844-430D-97AA-78A669AE73DB.png
Broad Bioimage Benchmark Collection,Human Hepatocyte and Murine Fibroblast cells – Co-culture experiment,human|mouse,hepatocyte|fibroblast,nucleus,,f_nucleus,fluorescence (?),bbbc026,/ferrero/stan_data/bbbc026,ADSASS092408-GHAD2-D6-20x_I19_s1_w158B854FD-2436-458A-BFF0-B0CFECF39C9D.png
Broad Bioimage Benchmark Collection,Human Hepatocyte and Murine Fibroblast cells – Co-culture experiment,human|mouse,hepatocyte|fibroblast,nucleus,,f_nucleus,fluorescence (?),bbbc026,/ferrero/stan_data/bbbc026,ADSASS092408-GHAD2-D6-20x_I19_s2_w1D20D7B55-317C-45DD-8EFF-8C665476F973.png
Broad Bioimage Benchmark Collection,Human Hepatocyte and Murine Fibroblast cells – Co-culture experiment,human|mouse,hepatocyte|fibroblast,nucleus,,f_nucleus,fluorescence (?),bbbc026,/ferrero/stan_data/bbbc026,ADSASS092408-GHAD2-D6-20x_I19_s3_w1DAA367F6-DB2A-425F-BCAD-69C373121386.png
Broad Bioimage Benchmark Collection,Human Hepatocyte and Murine Fibroblast cells – Co-culture experiment,human|mouse,hepatocyte|fibroblast,nucleus,,f_nucleus,fluorescence (?),bbbc026,/ferrero/stan_data/bbbc026,ADSASS092408-GHAD2-D6-20x_I19_s4_w13A0D2131-5D95-4EFF-95EB-A29010C8D66D.png
Broad Bioimage Benchmark Collection,Human Hepatocyte and Murine Fibroblast cells – Co-culture experiment,human|mouse,hepatocyte|fibroblast,nucleus,,f_nucleus,fluorescence (?),bbbc026,/ferrero/stan_data/bbbc026,ADSASS092408-GHAD2-D6-20x_I19_s5_w1592F0BFD-96AE-4739-8130-EFAFAA471BFD.png
Broad Bioimage Benchmark Collection,Human Hepatocyte and Murine Fibroblast cells – Co-culture experiment,human|mouse,hepatocyte|fibroblast,nucleus,,f_nucleus,fluorescence (?),bbbc026,/ferrero/stan_data/bbbc026,ADSASS092408-GHAD2-D6-20x_I19_s6_w15D7D8BF3-1DD2-4DAA-87E0-BC4ED6D442A5.png
Broad Bioimage Benchmark Collection,Human Hepatocyte and Murine Fibroblast cells – Co-culture experiment,human|mouse,hepatocyte|fibroblast,nucleus,,f_nucleus,fluorescence (?),bbbc026,/ferrero/stan_data/bbbc026,ADSASS092408-GHAD2-D6-20x_I19_s7_w135AD4AC5-629D-4A36-AF7E-F21D30353DF1.png
Broad Bioimage Benchmark Collection,Human Hepatocyte and Murine Fibroblast cells – Co-culture experiment,human|mouse,hepatocyte|fibroblast,nucleus,,f_nucleus,fluorescence (?),bbbc026,/ferrero/stan_data/bbbc026,ADSASS092408-GHAD2-D6-20x_I19_s8_w138BB4D60-4C79-4B25-A5F8-DBD14C6F8843.png
Broad Bioimage Benchmark Collection,Human Hepatocyte and Murine Fibroblast cells – Co-culture experiment,human|mouse,hepatocyte|fibroblast,nucleus,,f_nucleus,fluorescence (?),bbbc026,/ferrero/stan_data/bbbc026,ADSASS092408-GHAD2-D6-20x_I19_s9_w156340F5C-E263-4223-B4B1-2435F4F81C7E.png
Broad Bioimage Benchmark Collection,Human Hepatocyte and Murine Fibroblast cells – Co-culture experiment,human|mouse,hepatocyte|fibroblast,nucleus,,f_nucleus,fluorescence (?),bbbc026,/ferrero/stan_data/bbbc026,ADSASS092408-GHAD2-D6-20x_I21_s1_w1D69D4F36-62A5-4121-8FDA-F3AA982C9EF3.png
Broad Bioimage Benchmark Collection,Human Hepatocyte and Murine Fibroblast cells – Co-culture experiment,human|mouse,hepatocyte|fibroblast,nucleus,,f_nucleus,fluorescence (?),bbbc026,/ferrero/stan_data/bbbc026,ADSASS092408-GHAD2-D6-20x_I21_s2_w1E6CCA167-CF05-4BB9-A5CB-AE88997C1F1D.png
Broad Bioimage Benchmark Collection,Human Hepatocyte and Murine Fibroblast cells – Co-culture experiment,human|mouse,hepatocyte|fibroblast,nucleus,,f_nucleus,fluorescence (?),bbbc026,/ferrero/stan_data/bbbc026,ADSASS092408-GHAD2-D6-20x_I21_s3_w179A9F358-40E0-4E5A-B4C6-DF885E336245.png
Broad Bioimage Benchmark Collection,Human Hepatocyte and Murine Fibroblast cells – Co-culture experiment,human|mouse,hepatocyte|fibroblast,nucleus,,f_nucleus,fluorescence (?),bbbc026,/ferrero/stan_data/bbbc026,ADSASS092408-GHAD2-D6-20x_I21_s4_w116D62697-2555-4B4A-A67C-F52B3C67D3AC.png
Broad Bioimage Benchmark Collection,Human Hepatocyte and Murine Fibroblast cells – Co-culture experiment,human|mouse,hepatocyte|fibroblast,nucleus,,f_nucleus,fluorescence (?),bbbc026,/ferrero/stan_data/bbbc026,ADSASS092408-GHAD2-D6-20x_I21_s5_w1D4AE4295-0A36-4FE2-B30C-47CC75B565F4.png
Broad Bioimage Benchmark Collection,Human Hepatocyte and Murine Fibroblast cells – Co-culture experiment,human|mouse,hepatocyte|fibroblast,nucleus,,f_nucleus,fluorescence (?),bbbc026,/ferrero/stan_data/bbbc026,ADSASS092408-GHAD2-D6-20x_I21_s6_w1DF198291-C69E-4BEA-A893-D4D3723F6C86.png
Broad Bioimage Benchmark Collection,Human Hepatocyte and Murine Fibroblast cells – Co-culture experiment,human|mouse,hepatocyte|fibroblast,nucleus,,f_nucleus,fluorescence (?),bbbc026,/ferrero/stan_data/bbbc026,ADSASS092408-GHAD2-D6-20x_I21_s7_w1B08E0FE6-03FC-4FCE-AC33-9C0FC7FB2FC1.png
Broad Bioimage Benchmark Collection,Human Hepatocyte and Murine Fibroblast cells – Co-culture experiment,human|mouse,hepatocyte|fibroblast,nucleus,,f_nucleus,fluorescence (?),bbbc026,/ferrero/stan_data/bbbc026,ADSASS092408-GHAD2-D6-20x_I21_s8_w142C12416-EBF4-4538-816B-47B98332B5DA.png
Broad Bioimage Benchmark Collection,Human Hepatocyte and Murine Fibroblast cells – Co-culture experiment,human|mouse,hepatocyte|fibroblast,nucleus,,f_nucleus,fluorescence (?),bbbc026,/ferrero/stan_data/bbbc026,ADSASS092408-GHAD2-D6-20x_I21_s9_w10BB6CED7-5200-4EAA-B02F-730B72EF9100.png
Broad Bioimage Benchmark Collection,Human Hepatocyte and Murine Fibroblast cells – Co-culture experiment,human|mouse,hepatocyte|fibroblast,nucleus,,f_nucleus,fluorescence (?),bbbc026,/ferrero/stan_data/bbbc026,ADSASS092408-GHAD2-D6-20x_I23_s1_w151856E7D-C0D1-4AED-B7B6-4AB3811C068A.png
Broad Bioimage Benchmark Collection,Human Hepatocyte and Murine Fibroblast cells – Co-culture experiment,human|mouse,hepatocyte|fibroblast,nucleus,,f_nucleus,fluorescence (?),bbbc026,/ferrero/stan_data/bbbc026,ADSASS092408-GHAD2-D6-20x_I23_s2_w11C418B58-AE6D-41B3-A4E0-F50D0775DAFD.png
Broad Bioimage Benchmark Collection,Human Hepatocyte and Murine Fibroblast cells – Co-culture experiment,human|mouse,hepatocyte|fibroblast,nucleus,,f_nucleus,fluorescence (?),bbbc026,/ferrero/stan_data/bbbc026,ADSASS092408-GHAD2-D6-20x_I23_s3_w112C74465-19BE-42F0-AE90-570F080CDB33.png
Broad Bioimage Benchmark Collection,Human Hepatocyte and Murine Fibroblast cells – Co-culture experiment,human|mouse,hepatocyte|fibroblast,nucleus,,f_nucleus,fluorescence (?),bbbc026,/ferrero/stan_data/bbbc026,ADSASS092408-GHAD2-D6-20x_I23_s4_w1E349631B-F370-4C03-94A1-51B11981435E.png
Broad Bioimage Benchmark Collection,Human Hepatocyte and Murine Fibroblast cells – Co-culture experiment,human|mouse,hepatocyte|fibroblast,nucleus,,f_nucleus,fluorescence (?),bbbc026,/ferrero/stan_data/bbbc026,ADSASS092408-GHAD2-D6-20x_I23_s5_w10065430D-044A-437E-83AA-FB3E02599277.png
Broad Bioimage Benchmark Collection,Human Hepatocyte and Murine Fibroblast cells – Co-culture experiment,human|mouse,hepatocyte|fibroblast,nucleus,,f_nucleus,fluorescence (?),bbbc026,/ferrero/stan_data/bbbc026,ADSASS092408-GHAD2-D6-20x_I23_s6_w1414E8EFE-9C10-4368-BBDB-FF661BF64502.png
Broad Bioimage Benchmark Collection,Human Hepatocyte and Murine Fibroblast cells – Co-culture experiment,human|mouse,hepatocyte|fibroblast,nucleus,,f_nucleus,fluorescence (?),bbbc026,/ferrero/stan_data/bbbc026,ADSASS092408-GHAD2-D6-20x_I23_s7_w12E9F77F8-AA9F-4B42-AD35-E13FC8A3B4A4.png
Broad Bioimage Benchmark Collection,Human Hepatocyte and Murine Fibroblast cells – Co-culture experiment,human|mouse,hepatocyte|fibroblast,nucleus,,f_nucleus,fluorescence (?),bbbc026,/ferrero/stan_data/bbbc026,ADSASS092408-GHAD2-D6-20x_I23_s8_w11E32183D-324E-4182-8CB5-2D523EFFC00E.png
