TableNumber,ImageNumber,"Image_FileName_DAPI","Image_PathName_DAPI","Image_FileName_Tubulin","Image_PathName_Tubulin","Image_FileName_Actin","Image_PathName_Actin","Image_Metadata_Plate_DAPI","Image_Metadata_Well_DAPI",Replicate,"Image_Metadata_Compound",Image_Metadata_Concentration
2,3193,"Week2_180607_C10_s1_w1D6972DFC-4D2E-4329-BD23-00504B5A2301.tif","Week2/Week2_24381","Week2_180607_C10_s1_w2D99FEC34-D028-426F-A3E0-ED35786624EE.tif","Week2/Week2_24381","Week2_180607_C10_s1_w45C2E6F95-95CA-4863-8002-20268BFA2DA1.tif","Week2/Week2_24381","Week2_24381","C10",2,"MG-132",0.030000
2,3194,"Week2_180607_C10_s2_w187CC00AB-B49F-4E8A-BE2D-2CB3CA5658A5.tif","Week2/Week2_24381","Week2_180607_C10_s2_w2419FAFFD-EA91-467D-AFAE-BDD2529DCA08.tif","Week2/Week2_24381","Week2_180607_C10_s2_w4E177FFCA-4AF5-45CD-9763-F065C5DFD214.tif","Week2/Week2_24381","Week2_24381","C10",2,"MG-132",0.030000
2,3195,"Week2_180607_C10_s3_w15AA8D43D-8704-4A5E-93D5-6A79899ACE47.tif","Week2/Week2_24381","Week2_180607_C10_s3_w290298AC1-AB36-4263-908F-F5F2EDB201D3.tif","Week2/Week2_24381","Week2_180607_C10_s3_w4373B0EE4-28A6-4039-AF2F-B42EAD621B65.tif","Week2/Week2_24381","Week2_24381","C10",2,"MG-132",0.030000
2,3196,"Week2_180607_C10_s4_w1294A6F91-7A4D-43D3-9F0A-E630B928D51D.tif","Week2/Week2_24381","Week2_180607_C10_s4_w2E3FB4841-3B1E-41C8-A0C1-1F31575FED95.tif","Week2/Week2_24381","Week2_180607_C10_s4_w44AE788DC-9093-4D35-95D0-7FEEBC5E8BF0.tif","Week2/Week2_24381","Week2_24381","C10",2,"MG-132",0.030000
2,3433,"Week2_180607_C10_s1_w1B466CCB1-5935-4188-BDF8-69818B036368.tif","Week2/Week2_24401","Week2_180607_C10_s1_w2E0D77E69-27AD-4ECC-B2E6-49AD10D57123.tif","Week2/Week2_24401","Week2_180607_C10_s1_w40FE275FD-688E-4BB4-9917-CC9C20A9AE76.tif","Week2/Week2_24401","Week2_24401","C10",3,"MG-132",0.030000
2,3434,"Week2_180607_C10_s2_w1C7F28C9A-1B7B-447E-B3A7-6AC2F60A3EC4.tif","Week2/Week2_24401","Week2_180607_C10_s2_w2EC87CE84-1DB9-4A35-8DAC-27A6F8943DCB.tif","Week2/Week2_24401","Week2_180607_C10_s2_w4B1B4B17A-ED01-46C5-AA85-D052A4C86192.tif","Week2/Week2_24401","Week2_24401","C10",3,"MG-132",0.030000
2,3435,"Week2_180607_C10_s3_w164BE5D5C-3C70-44CA-ADAA-BF7CDFE1329C.tif","Week2/Week2_24401","Week2_180607_C10_s3_w22B37BA74-DD97-47D1-A927-6BBCE2024B35.tif","Week2/Week2_24401","Week2_180607_C10_s3_w4F9AA6C64-57F0-4752-AB7A-27799A98976C.tif","Week2/Week2_24401","Week2_24401","C10",3,"MG-132",0.030000
2,3436,"Week2_180607_C10_s4_w1FEC2FD78-F7FC-4B7E-966B-E3D9D07C27A7.tif","Week2/Week2_24401","Week2_180607_C10_s4_w25877146A-B67D-4484-B006-61D53943D534.tif","Week2/Week2_24401","Week2_180607_C10_s4_w4FE981187-E3FA-49C8-855B-0966D3468215.tif","Week2/Week2_24401","Week2_24401","C10",3,"MG-132",0.030000
2,2945,"Week2_180607_C08_s1_w13AD9C09C-C25F-4EDD-8B4C-0C69666FC8C1.tif","Week2/Week2_24361","Week2_180607_C08_s1_w29DF2046B-8C76-4120-86AD-F8BDF8C29E5C.tif","Week2/Week2_24361","Week2_180607_C08_s1_w4761939B4-8A2F-4F03-9D73-DA6FC80F72D3.tif","Week2/Week2_24361","Week2_24361","C08",1,"MG-132",0.300000
2,2946,"Week2_180607_C08_s2_w176BE6418-510D-43D7-B10E-147F11D74465.tif","Week2/Week2_24361","Week2_180607_C08_s2_w27F260302-FE96-432F-97BE-CB2DCA9CC346.tif","Week2/Week2_24361","Week2_180607_C08_s2_w4CB8BBB62-F7E9-4E1D-991E-617DB91C4D33.tif","Week2/Week2_24361","Week2_24361","C08",1,"MG-132",0.300000
2,2947,"Week2_180607_C08_s3_w1ED0AD260-742A-4A2C-8767-28F30701E181.tif","Week2/Week2_24361","Week2_180607_C08_s3_w21308CE31-FAB7-41C0-9E43-16EDF129EC60.tif","Week2/Week2_24361","Week2_180607_C08_s3_w453DC5D88-C820-468C-B000-CFA6597D0879.tif","Week2/Week2_24361","Week2_24361","C08",1,"MG-132",0.300000
2,2948,"Week2_180607_C08_s4_w1E7045111-BB14-4537-898C-B2AC9DF27450.tif","Week2/Week2_24361","Week2_180607_C08_s4_w2BA92F829-61C1-42F3-A6BD-A3B1F8DDBE37.tif","Week2/Week2_24361","Week2_180607_C08_s4_w46CB1CF81-0D10-4801-A1A3-A253BA8A2277.tif","Week2/Week2_24361","Week2_24361","C08",1,"MG-132",0.300000
2,3185,"Week2_180607_C08_s1_w14C882CB7-65C6-481B-9E0A-3AE8D13824B7.tif","Week2/Week2_24381","Week2_180607_C08_s1_w22B820488-A6C7-4F0F-878D-0B532FDA31D6.tif","Week2/Week2_24381","Week2_180607_C08_s1_w446DE92A7-01B3-49EA-AF22-AEC80F648B5A.tif","Week2/Week2_24381","Week2_24381","C08",2,"MG-132",0.300000
2,3186,"Week2_180607_C08_s2_w1CB058288-FE09-487F-9F55-927BFAC152E7.tif","Week2/Week2_24381","Week2_180607_C08_s2_w236DE1561-F599-4FA2-8CA9-A32ED27AB952.tif","Week2/Week2_24381","Week2_180607_C08_s2_w445B5A1F2-D2B1-4720-A345-0DFA10346BC5.tif","Week2/Week2_24381","Week2_24381","C08",2,"MG-132",0.300000
2,3187,"Week2_180607_C08_s3_w1645B5B62-F0FA-4469-8E57-3A999C8DA66F.tif","Week2/Week2_24381","Week2_180607_C08_s3_w2C737D785-ADF9-48A8-81B7-A60CB54772D7.tif","Week2/Week2_24381","Week2_180607_C08_s3_w4DBFF02FC-2543-4DD1-A978-30894F5A1629.tif","Week2/Week2_24381","Week2_24381","C08",2,"MG-132",0.300000
2,3188,"Week2_180607_C08_s4_w1A6C50FEA-EFFF-4E06-ADFC-CB829D92FC53.tif","Week2/Week2_24381","Week2_180607_C08_s4_w227B3E10E-4FED-46F2-B071-C2225279B2B8.tif","Week2/Week2_24381","Week2_180607_C08_s4_w489F5400A-A3C2-4EE7-93F5-3185A9FBE276.tif","Week2/Week2_24381","Week2_24381","C08",2,"MG-132",0.300000
2,3425,"Week2_180607_C08_s1_w1A7764F98-B6E6-4F30-A1FF-ED9FE382529C.tif","Week2/Week2_24401","Week2_180607_C08_s1_w286B35EAE-D8CE-487B-A233-CD95B1D129C2.tif","Week2/Week2_24401","Week2_180607_C08_s1_w4367B7242-9301-4482-A35C-E2758BB2CF83.tif","Week2/Week2_24401","Week2_24401","C08",3,"MG-132",0.300000
2,3426,"Week2_180607_C08_s2_w117519054-69D0-43D7-8821-050B2D8F0EE3.tif","Week2/Week2_24401","Week2_180607_C08_s2_w2A7B38A09-069E-467A-93E9-2228AF30EEEF.tif","Week2/Week2_24401","Week2_180607_C08_s2_w483E7FA11-7693-4786-B8F2-E817FBE73548.tif","Week2/Week2_24401","Week2_24401","C08",3,"MG-132",0.300000
2,3427,"Week2_180607_C08_s3_w14F611A78-C2D5-4F27-88D7-053EB4C95FD8.tif","Week2/Week2_24401","Week2_180607_C08_s3_w2E1B33E3B-83AF-444A-86CA-91B694CCC36A.tif","Week2/Week2_24401","Week2_180607_C08_s3_w4CE481EBD-C5EF-4E3A-8CED-28D074C19E23.tif","Week2/Week2_24401","Week2_24401","C08",3,"MG-132",0.300000
2,3428,"Week2_180607_C08_s4_w1D87ADDA5-E6B4-4069-8FF7-E4DA23F0758E.tif","Week2/Week2_24401","Week2_180607_C08_s4_w26A36DA30-94EE-46D6-8240-FC39AA433975.tif","Week2/Week2_24401","Week2_180607_C08_s4_w49CFF6CE2-D7EB-435B-B0D5-A43FDBC5C57F.tif","Week2/Week2_24401","Week2_24401","C08",3,"MG-132",0.300000
2,2941,"Week2_180607_C07_s1_w173A8F152-39FF-429A-ACC2-592B35B1722B.tif","Week2/Week2_24361","Week2_180607_C07_s1_w2EE14FAB8-BCCB-42DC-AC95-349EC99A7BEA.tif","Week2/Week2_24361","Week2_180607_C07_s1_w41F2EFAFB-334F-4553-90D8-87F2C6E33946.tif","Week2/Week2_24361","Week2_24361","C07",1,"MG-132",1.000000
2,2942,"Week2_180607_C07_s2_w16B7E132F-6220-4237-8395-83EB23CBB2BB.tif","Week2/Week2_24361","Week2_180607_C07_s2_w279B4D61B-EE4F-41FF-A78F-C4E57D9FA356.tif","Week2/Week2_24361","Week2_180607_C07_s2_w40C6BF854-5EFC-4795-B446-EBCCEDAAD959.tif","Week2/Week2_24361","Week2_24361","C07",1,"MG-132",1.000000
2,2943,"Week2_180607_C07_s3_w1F8BC3AFA-1664-4A51-A2F8-B6EEF5A1249C.tif","Week2/Week2_24361","Week2_180607_C07_s3_w289AFFE27-8089-4DD6-89F8-B20BEE29D911.tif","Week2/Week2_24361","Week2_180607_C07_s3_w41391DBA5-6112-4CD9-8AF9-0C44795243C7.tif","Week2/Week2_24361","Week2_24361","C07",1,"MG-132",1.000000
2,2944,"Week2_180607_C07_s4_w194E533B8-5C8B-40F1-813C-50191268F775.tif","Week2/Week2_24361","Week2_180607_C07_s4_w2248F2CCE-6636-4D4E-A4B4-5B4393AA0EE6.tif","Week2/Week2_24361","Week2_180607_C07_s4_w47343F0C0-48DD-41CD-841F-535934E90F9D.tif","Week2/Week2_24361","Week2_24361","C07",1,"MG-132",1.000000
2,3181,"Week2_180607_C07_s1_w1254428FE-A434-46D1-A656-764428B872A9.tif","Week2/Week2_24381","Week2_180607_C07_s1_w27C366D60-AC82-46E7-A5DD-C5AED6B13420.tif","Week2/Week2_24381","Week2_180607_C07_s1_w4E43FFBE5-F37E-4F44-A384-A3C6CEEEDABB.tif","Week2/Week2_24381","Week2_24381","C07",2,"MG-132",1.000000
2,3182,"Week2_180607_C07_s2_w129352247-1753-45DC-97DB-8396B7A97E89.tif","Week2/Week2_24381","Week2_180607_C07_s2_w22BBE2202-E608-47C9-8A2D-39E291133655.tif","Week2/Week2_24381","Week2_180607_C07_s2_w4FCC306BA-2096-4987-8E78-2C93C543B8FD.tif","Week2/Week2_24381","Week2_24381","C07",2,"MG-132",1.000000
2,3183,"Week2_180607_C07_s3_w1D96B2988-AAD1-4D43-947C-FC3D395EDF56.tif","Week2/Week2_24381","Week2_180607_C07_s3_w2CEABDE86-7AF8-4F00-8EC9-1979155F02E4.tif","Week2/Week2_24381","Week2_180607_C07_s3_w492D2F398-7338-4F71-ABAC-2E312C20C48E.tif","Week2/Week2_24381","Week2_24381","C07",2,"MG-132",1.000000
2,3184,"Week2_180607_C07_s4_w1323F75AB-D887-4357-8011-C5A93C311980.tif","Week2/Week2_24381","Week2_180607_C07_s4_w2C5B398D1-F8A1-4ED8-BA16-710C23866CC1.tif","Week2/Week2_24381","Week2_180607_C07_s4_w473E1B04C-76D7-457D-B1BE-36329F531EFF.tif","Week2/Week2_24381","Week2_24381","C07",2,"MG-132",1.000000
2,3421,"Week2_180607_C07_s1_w18DA1EBBE-55D8-4DAB-9F73-590F7326D9E5.tif","Week2/Week2_24401","Week2_180607_C07_s1_w2229F8B14-DBAF-44A8-B9BF-E00569370AAF.tif","Week2/Week2_24401","Week2_180607_C07_s1_w43F159523-6CBB-458B-A119-1ADAAA8FB7F5.tif","Week2/Week2_24401","Week2_24401","C07",3,"MG-132",1.000000
2,3422,"Week2_180607_C07_s2_w11C14F39F-0C4F-4E60-8E5A-DA9D292633FB.tif","Week2/Week2_24401","Week2_180607_C07_s2_w23EE229E2-66E9-44B1-B970-536D55453EB7.tif","Week2/Week2_24401","Week2_180607_C07_s2_w40A5EA861-74E5-4314-AA9C-42034CA7A89D.tif","Week2/Week2_24401","Week2_24401","C07",3,"MG-132",1.000000
2,3423,"Week2_180607_C07_s3_w172249BF2-322F-4358-9EA8-407C180C7206.tif","Week2/Week2_24401","Week2_180607_C07_s3_w2FA583940-2AE9-480A-83F2-D87CF43642B6.tif","Week2/Week2_24401","Week2_180607_C07_s3_w4CA8EA8F7-7D69-4DE7-BDFB-CFACE4CF2429.tif","Week2/Week2_24401","Week2_24401","C07",3,"MG-132",1.000000
2,3424,"Week2_180607_C07_s4_w18D935816-DA7C-4C7A-A453-EF3CCF424786.tif","Week2/Week2_24401","Week2_180607_C07_s4_w26CC87556-4F5D-4D4C-9FB4-65BD8564C2A9.tif","Week2/Week2_24401","Week2_180607_C07_s4_w484D6D3B9-DA4A-4A70-9172-6CB8335B9517.tif","Week2/Week2_24401","Week2_24401","C07",3,"MG-132",1.000000
2,2933,"Week2_180607_C05_s1_w1061678E3-B550-4FE6-8ED4-787B373A41A9.tif","Week2/Week2_24361","Week2_180607_C05_s1_w2EF8914CA-61F6-4CFB-B25E-4FC9B922C7F2.tif","Week2/Week2_24361","Week2_180607_C05_s1_w46EB9F425-C5D7-468C-8357-0A7C0EDCF3A0.tif","Week2/Week2_24361","Week2_24361","C05",1,"MG-132",10.000000
2,2934,"Week2_180607_C05_s2_w1718D11D5-E3B8-4889-BE32-4A4B6DAE64F7.tif","Week2/Week2_24361","Week2_180607_C05_s2_w27A07AC30-6ED8-4243-8D92-D0369BDE1890.tif","Week2/Week2_24361","Week2_180607_C05_s2_w4D21DCFE1-6ADA-445A-BD1E-F9003EE53B73.tif","Week2/Week2_24361","Week2_24361","C05",1,"MG-132",10.000000
2,2935,"Week2_180607_C05_s3_w14208D578-1B74-4A1E-97F7-93EEF1DB9820.tif","Week2/Week2_24361","Week2_180607_C05_s3_w241DA5BC3-5AAE-4F6C-982B-AE3B5A4F5078.tif","Week2/Week2_24361","Week2_180607_C05_s3_w4A1E84D20-503C-4FBF-9C55-1AC1B1AF8C75.tif","Week2/Week2_24361","Week2_24361","C05",1,"MG-132",10.000000
2,2936,"Week2_180607_C05_s4_w167F55FB9-D18F-444C-88F0-922774D413D8.tif","Week2/Week2_24361","Week2_180607_C05_s4_w2467AE26F-6678-4AFA-A110-251215FBFA0C.tif","Week2/Week2_24361","Week2_180607_C05_s4_w424AE0043-21BA-413A-928C-B7D468EEE85E.tif","Week2/Week2_24361","Week2_24361","C05",1,"MG-132",10.000000
2,3173,"Week2_180607_C05_s1_w19F3F59BB-D49C-4E21-A91E-9FB393B5BD16.tif","Week2/Week2_24381","Week2_180607_C05_s1_w2E4108350-FD42-4706-827A-F3A424B0E596.tif","Week2/Week2_24381","Week2_180607_C05_s1_w462EA1AE9-1CEA-4A20-8338-E358E039B370.tif","Week2/Week2_24381","Week2_24381","C05",2,"MG-132",10.000000
2,3174,"Week2_180607_C05_s2_w1A4ABC22E-C92E-43DA-A4A0-CE813D74CCA1.tif","Week2/Week2_24381","Week2_180607_C05_s2_w2EA421C26-375B-405D-A61A-FA82363687B1.tif","Week2/Week2_24381","Week2_180607_C05_s2_w4E1ADA7F6-8DA3-454F-9C9E-7A4AFB423333.tif","Week2/Week2_24381","Week2_24381","C05",2,"MG-132",10.000000
2,3175,"Week2_180607_C05_s3_w138BF5A22-8119-44AC-989C-4AF236E7549D.tif","Week2/Week2_24381","Week2_180607_C05_s3_w2BA9D34F6-79E0-4FED-BF21-C72E8A40D3AC.tif","Week2/Week2_24381","Week2_180607_C05_s3_w4C72E1993-A575-4AB3-B923-784B9B5A324E.tif","Week2/Week2_24381","Week2_24381","C05",2,"MG-132",10.000000
2,3176,"Week2_180607_C05_s4_w1FB7C933B-EA7A-47D4-BE27-0E9EA9497C4A.tif","Week2/Week2_24381","Week2_180607_C05_s4_w243A7FB37-A85D-4D93-B440-2AFFB2A2D4CF.tif","Week2/Week2_24381","Week2_180607_C05_s4_w4226E72E4-1617-488F-BBE6-146049669686.tif","Week2/Week2_24381","Week2_24381","C05",2,"MG-132",10.000000
2,3413,"Week2_180607_C05_s1_w1E84BDCB6-8B9A-452F-A6C7-2A4C98551C42.tif","Week2/Week2_24401","Week2_180607_C05_s1_w2C2453B12-6F3D-4F44-A98A-F2CEAAE48D8D.tif","Week2/Week2_24401","Week2_180607_C05_s1_w439F6F621-F7E2-41DC-BD83-DCAF07033941.tif","Week2/Week2_24401","Week2_24401","C05",3,"MG-132",10.000000
2,3414,"Week2_180607_C05_s2_w19E46DF69-B74D-4A89-92DA-354AB4370D80.tif","Week2/Week2_24401","Week2_180607_C05_s2_w20661A7D2-E8FE-4F66-B491-89AA57E29877.tif","Week2/Week2_24401","Week2_180607_C05_s2_w4E95BD03E-3394-4606-93CC-1324B1EC6D3C.tif","Week2/Week2_24401","Week2_24401","C05",3,"MG-132",10.000000
2,3415,"Week2_180607_C05_s3_w1D2F9E8FE-D15F-4640-9236-C1B5A4237217.tif","Week2/Week2_24401","Week2_180607_C05_s3_w28100245A-A357-422B-804B-36B867FA591F.tif","Week2/Week2_24401","Week2_180607_C05_s3_w455BE0E76-C6A2-47A1-89C5-14C691378439.tif","Week2/Week2_24401","Week2_24401","C05",3,"MG-132",10.000000
2,3416,"Week2_180607_C05_s4_w1FCDFDBEB-5639-4AAF-B074-CAEC2D6E3B9D.tif","Week2/Week2_24401","Week2_180607_C05_s4_w27F6AE55C-7B61-4CF4-A965-0EB31E70718B.tif","Week2/Week2_24401","Week2_180607_C05_s4_w4ACE88584-CDC5-4B6C-A972-4C3168754FBE.tif","Week2/Week2_24401","Week2_24401","C05",3,"MG-132",10.000000
2,2929,"Week2_180607_C04_s1_w1A1143FB1-6C37-403A-B4AD-8CA5BB3A6823.tif","Week2/Week2_24361","Week2_180607_C04_s1_w21378E75D-6F63-445E-BA86-7D7097F3F605.tif","Week2/Week2_24361","Week2_180607_C04_s1_w49A990FA8-54E8-45F7-B96D-A0CB0AA12196.tif","Week2/Week2_24361","Week2_24361","C04",1,"MG-132",30.000000
2,2930,"Week2_180607_C04_s2_w1EE8AE1A5-00A7-4311-BF8E-EEE4728EDDB9.tif","Week2/Week2_24361","Week2_180607_C04_s2_w2AD464818-E5EF-49FF-8A2D-C0C81516C071.tif","Week2/Week2_24361","Week2_180607_C04_s2_w4AFC6DA3F-EFDB-43F4-AC5D-B45E468165FF.tif","Week2/Week2_24361","Week2_24361","C04",1,"MG-132",30.000000
2,2931,"Week2_180607_C04_s3_w17AB79539-6D19-4CEE-9FC3-AB8C0A4DCC8F.tif","Week2/Week2_24361","Week2_180607_C04_s3_w25F26E5D2-0F3A-4483-BB68-0C3063C6CF31.tif","Week2/Week2_24361","Week2_180607_C04_s3_w4DA747102-0840-40F4-B7B5-A948C2BD9D7B.tif","Week2/Week2_24361","Week2_24361","C04",1,"MG-132",30.000000
2,2932,"Week2_180607_C04_s4_w106CC3B2D-6C7D-40E9-89E9-B4441C7E9048.tif","Week2/Week2_24361","Week2_180607_C04_s4_w2529D6094-B508-4CB3-910C-5F0A2CD5B245.tif","Week2/Week2_24361","Week2_180607_C04_s4_w4FBE71A60-2087-4118-A7E2-E6CFA30DE7AC.tif","Week2/Week2_24361","Week2_24361","C04",1,"MG-132",30.000000
2,3169,"Week2_180607_C04_s1_w14A60EB81-684A-48C0-9923-7143652F0316.tif","Week2/Week2_24381","Week2_180607_C04_s1_w296494B6F-BD82-4DA9-BCB7-C3C03547A8E2.tif","Week2/Week2_24381","Week2_180607_C04_s1_w41C20A758-6FDA-49C8-AB74-64E1A52305BA.tif","Week2/Week2_24381","Week2_24381","C04",2,"MG-132",30.000000
2,3170,"Week2_180607_C04_s2_w1C2606401-8A24-426F-9805-18EBB51DECE0.tif","Week2/Week2_24381","Week2_180607_C04_s2_w2ECAD318E-FB3A-4196-B6FD-05022B57B463.tif","Week2/Week2_24381","Week2_180607_C04_s2_w4BF0E7C62-BF78-431D-986B-4977602E2CD0.tif","Week2/Week2_24381","Week2_24381","C04",2,"MG-132",30.000000
2,3171,"Week2_180607_C04_s3_w1BAEC4E1E-B415-467A-BC58-427968FFB9FC.tif","Week2/Week2_24381","Week2_180607_C04_s3_w233611CAA-5148-4FE2-9918-7ED63F2A1A18.tif","Week2/Week2_24381","Week2_180607_C04_s3_w46D3AF917-0189-4977-9218-65CFE5630AB6.tif","Week2/Week2_24381","Week2_24381","C04",2,"MG-132",30.000000
2,3172,"Week2_180607_C04_s4_w182CEF51F-ECD0-4092-AC42-083DC93DCDE1.tif","Week2/Week2_24381","Week2_180607_C04_s4_w2C3F4F1B5-CE42-42D0-B209-04F11F30C498.tif","Week2/Week2_24381","Week2_180607_C04_s4_w450E1A2C0-FB08-4783-9208-938A15C201B9.tif","Week2/Week2_24381","Week2_24381","C04",2,"MG-132",30.000000
2,3411,"Week2_180607_C04_s3_w181EE5DA4-C8E7-4CD4-A10C-928868800FEB.tif","Week2/Week2_24401","Week2_180607_C04_s3_w24A659A4D-7017-426F-B47E-4625F50E9014.tif","Week2/Week2_24401","Week2_180607_C04_s3_w421B14063-06AF-476F-BAA5-7F2E77F837DE.tif","Week2/Week2_24401","Week2_24401","C04",3,"MG-132",30.000000
2,3412,"Week2_180607_C04_s4_w124C76745-DAC2-448E-B82C-D0CC8D0DFB8C.tif","Week2/Week2_24401","Week2_180607_C04_s4_w2FF9D75C5-6AB5-4C81-968F-0B0C1910941E.tif","Week2/Week2_24401","Week2_180607_C04_s4_w470F27E9F-F72F-4737-8E1B-B3635CBBEEFA.tif","Week2/Week2_24401","Week2_24401","C04",3,"MG-132",30.000000
2,3409,"Week2_180607_C04_s1_w111B8E9C3-71D2-4D7A-9FF9-A3C62828E006.tif","Week2/Week2_24401","Week2_180607_C04_s1_w23780B382-F1CB-4D25-AB2C-88227181BC8B.tif","Week2/Week2_24401","Week2_180607_C04_s1_w4042AFA76-426C-4464-9A87-F53A1D76D08A.tif","Week2/Week2_24401","Week2_24401","C04",3,"MG-132",30.000000
2,3410,"Week2_180607_C04_s2_w1C54C5FA6-6A5C-4E26-A1ED-E698436E57C8.tif","Week2/Week2_24401","Week2_180607_C04_s2_w28FF5CC12-C122-4AFA-AA4A-45572FB6D3C5.tif","Week2/Week2_24401","Week2_180607_C04_s2_w430081E5B-2C33-4C6D-840D-83E0755029CF.tif","Week2/Week2_24401","Week2_24401","C04",3,"MG-132",30.000000
2,2925,"Week2_180607_C03_s1_w145F3CD5C-1522-4531-9218-288C59A03B3B.tif","Week2/Week2_24361","Week2_180607_C03_s1_w28A6A4023-2A6A-4155-93E2-92ED5CF5FA09.tif","Week2/Week2_24361","Week2_180607_C03_s1_w4AA769A08-1BDA-4FE6-9ED4-55AA3CC7930D.tif","Week2/Week2_24361","Week2_24361","C03",1,"MG-132",100.000000
2,2926,"Week2_180607_C03_s2_w16469F1DB-1CDD-4657-8C56-D0A52597658C.tif","Week2/Week2_24361","Week2_180607_C03_s2_w289EA7092-BDB8-4201-ABEA-07F92DAAFCD3.tif","Week2/Week2_24361","Week2_180607_C03_s2_w44ED68165-7DBF-4FE4-B9C9-E60C6B31982D.tif","Week2/Week2_24361","Week2_24361","C03",1,"MG-132",100.000000
2,2927,"Week2_180607_C03_s3_w13BBECA23-9E4E-4F03-B30E-32ED450529CB.tif","Week2/Week2_24361","Week2_180607_C03_s3_w2A31BD504-6F05-43EC-85D2-854C06A6F91A.tif","Week2/Week2_24361","Week2_180607_C03_s3_w4C0122B57-27BD-4D38-9D73-682DB73A5295.tif","Week2/Week2_24361","Week2_24361","C03",1,"MG-132",100.000000
2,2928,"Week2_180607_C03_s4_w12DA5074A-CA84-409C-81EC-74CFE2E1145E.tif","Week2/Week2_24361","Week2_180607_C03_s4_w2C6962065-965C-44CA-AD0A-1D1B3BAED37B.tif","Week2/Week2_24361","Week2_180607_C03_s4_w450C50D5A-936E-48AD-8609-45BA01BB6479.tif","Week2/Week2_24361","Week2_24361","C03",1,"MG-132",100.000000
2,3165,"Week2_180607_C03_s1_w1EB0B0AD9-886A-4517-90AE-A190FE0F7C4D.tif","Week2/Week2_24381","Week2_180607_C03_s1_w2B4C60F44-6399-4B52-A163-8CDE8F0709F4.tif","Week2/Week2_24381","Week2_180607_C03_s1_w439DDB185-8CB9-44A0-AB1C-54196E89C8A8.tif","Week2/Week2_24381","Week2_24381","C03",2,"MG-132",100.000000
2,3166,"Week2_180607_C03_s2_w107AAAFC8-62D5-4F1A-84C1-26ECB36D5251.tif","Week2/Week2_24381","Week2_180607_C03_s2_w29C9D2A06-EEA3-4FB6-8DF8-DFFB7633B0E1.tif","Week2/Week2_24381","Week2_180607_C03_s2_w4176F5017-5C75-42AF-A06C-C671453B7415.tif","Week2/Week2_24381","Week2_24381","C03",2,"MG-132",100.000000
2,3167,"Week2_180607_C03_s3_w1C2464D85-5E3D-4C83-A897-1B77120F48D8.tif","Week2/Week2_24381","Week2_180607_C03_s3_w293D33372-CAB3-4871-A53E-AEA8C2C21FBC.tif","Week2/Week2_24381","Week2_180607_C03_s3_w40E2819C3-94F7-4AD5-B295-2B68FEA70BE9.tif","Week2/Week2_24381","Week2_24381","C03",2,"MG-132",100.000000
2,3168,"Week2_180607_C03_s4_w1F90E83CC-6563-428D-9F04-DD0DFDF91422.tif","Week2/Week2_24381","Week2_180607_C03_s4_w2628B93A2-2B95-4AE6-A6C3-2FB37F083552.tif","Week2/Week2_24381","Week2_180607_C03_s4_w48016D475-48A1-4839-8A8A-F67A4D0327DE.tif","Week2/Week2_24381","Week2_24381","C03",2,"MG-132",100.000000
2,3405,"Week2_180607_C03_s1_w180D8EC08-C2FE-47BF-B995-BD3853070C6D.tif","Week2/Week2_24401","Week2_180607_C03_s1_w2315365EA-DDEA-4803-AA41-B9F054AE6289.tif","Week2/Week2_24401","Week2_180607_C03_s1_w4BD463927-1950-4981-959F-20BAC57E803F.tif","Week2/Week2_24401","Week2_24401","C03",3,"MG-132",100.000000
2,3406,"Week2_180607_C03_s2_w14AFD49D8-8E93-4EF3-B979-782D7B8C65CA.tif","Week2/Week2_24401","Week2_180607_C03_s2_w233F5DB60-0BED-40B2-B6FA-024E412511A0.tif","Week2/Week2_24401","Week2_180607_C03_s2_w497182ABE-ACA1-4779-A4EC-88965B12B482.tif","Week2/Week2_24401","Week2_24401","C03",3,"MG-132",100.000000
2,3407,"Week2_180607_C03_s3_w1B65F4F11-2076-46FF-A3D4-911861C285C8.tif","Week2/Week2_24401","Week2_180607_C03_s3_w24FDF627A-FF7E-4FA5-A209-C864724DE2AC.tif","Week2/Week2_24401","Week2_180607_C03_s3_w4F730F063-BEB5-4FD5-8A2D-3D9E3A32CB84.tif","Week2/Week2_24401","Week2_24401","C03",3,"MG-132",100.000000
2,3408,"Week2_180607_C03_s4_w1D94C3601-5C62-413E-8C92-9713AD6ACD82.tif","Week2/Week2_24401","Week2_180607_C03_s4_w2638AE7E8-BD47-4178-89C1-5B46E14A5BCA.tif","Week2/Week2_24401","Week2_180607_C03_s4_w4ADA527E9-853C-4245-8F94-DC900D722317.tif","Week2/Week2_24401","Week2_24401","C03",3,"MG-132",100.000000
4,3113,"G10_s1_w1DB75362D-1021-48B6-BAB0-2CBC2A73AED9.tif","Week4/Week4_27801","G10_s1_w2F93CC160-FFF9-4EEF-B1E1-8018439DA36C.tif","Week4/Week4_27801","G10_s1_w484F27824-0436-482A-8D58-069A2FA87135.tif","Week4/Week4_27801","Week4_27801","G10",1,"mitomycin C",0.003000
