ID,Label
f228238a-bbb4-11e8-b2ba-ac1f6b6435d0,12|1|0
f309aa9e-bbb4-11e8-b2ba-ac1f6b6435d0,5|0
f2e4ae88-bbb4-11e8-b2ba-ac1f6b6435d0,3
f4465088-bbb4-11e8-b2ba-ac1f6b6435d0,14
f606b43a-bbb4-11e8-b2ba-ac1f6b6435d0,13
f46bceb2-bbb4-11e8-b2ba-ac1f6b6435d0,10|5
f59201e4-bbb4-11e8-b2ba-ac1f6b6435d0,2
f4a2160c-bbb4-11e8-b2ba-ac1f6b6435d0,5
f67e7ce0-bbb4-11e8-b2ba-ac1f6b6435d0,14
f76aad68-bbb4-11e8-b2ba-ac1f6b6435d0,2
f8bedad6-bbb4-11e8-b2ba-ac1f6b6435d0,7|10
f95980c2-bbb4-11e8-b2ba-ac1f6b6435d0,12
ff98ee96-bbb4-11e8-b2ba-ac1f6b6435d0,9
faf6a964-bbb4-11e8-b2ba-ac1f6b6435d0,17
fcf67208-bbb4-11e8-b2ba-ac1f6b6435d0,12
fcde8c06-bbb4-11e8-b2ba-ac1f6b6435d0,10
fda29628-bbb4-11e8-b2ba-ac1f6b6435d0,16
fc0fd4ec-bbb4-11e8-b2ba-ac1f6b6435d0,14|0
fdcbcbb0-bbb4-11e8-b2ba-ac1f6b6435d0,16|1|0
fe71356e-bbb4-11e8-b2ba-ac1f6b6435d0,16|4|13
ff8a089a-bbb4-11e8-b2ba-ac1f6b6435d0,8|0
fe28deb8-bbb4-11e8-b2ba-ac1f6b6435d0,16|0
ff2a8528-bbb4-11e8-b2ba-ac1f6b6435d0,12|16
04124d46-bbb5-11e8-b2ba-ac1f6b6435d0,5|2|0
0088a1b6-bbb5-11e8-b2ba-ac1f6b6435d0,8
011945ae-bbb5-11e8-b2ba-ac1f6b6435d0,3
02d2c686-bbb5-11e8-b2ba-ac1f6b6435d0,0
00eabc0c-bbb5-11e8-b2ba-ac1f6b6435d0,12|0
011def6e-bbb5-11e8-b2ba-ac1f6b6435d0,1|0
022810e2-bbb5-11e8-b2ba-ac1f6b6435d0,2
01977230-bbb5-11e8-b2ba-ac1f6b6435d0,13|2|0
020d4352-bbb5-11e8-b2ba-ac1f6b6435d0,16
027578fa-bbb5-11e8-b2ba-ac1f6b6435d0,16|0
02ba21c6-bbb5-11e8-b2ba-ac1f6b6435d0,16|0
03846c2e-bbb5-11e8-b2ba-ac1f6b6435d0,16|8|2|0
020c961e-bbb5-11e8-b2ba-ac1f6b6435d0,16|13
0391ab0a-bbb5-11e8-b2ba-ac1f6b6435d0,6|1
043e620a-bbb5-11e8-b2ba-ac1f6b6435d0,16|2
0507561a-bbb5-11e8-b2ba-ac1f6b6435d0,9|0
04cdab5e-bbb5-11e8-b2ba-ac1f6b6435d0,5|0
055bd1a4-bbb5-11e8-b2ba-ac1f6b6435d0,8
067c615c-bbb5-11e8-b2ba-ac1f6b6435d0,16
0729be06-bbb5-11e8-b2ba-ac1f6b6435d0,8|1|0
0b441c8e-bbb5-11e8-b2ba-ac1f6b6435d0,16
07433eda-bbb5-11e8-b2ba-ac1f6b6435d0,17
087e0c3a-bbb5-11e8-b2ba-ac1f6b6435d0,12
0814e3fe-bbb5-11e8-b2ba-ac1f6b6435d0,14
084183e6-bbb5-11e8-b2ba-ac1f6b6435d0,14
090a5e88-bbb5-11e8-b2ba-ac1f6b6435d0,6
0a9e174e-bbb5-11e8-b2ba-ac1f6b6435d0,0
0b7a5204-bbb5-11e8-b2ba-ac1f6b6435d0,4
0aa32b26-bbb5-11e8-b2ba-ac1f6b6435d0,16|4
0bb37f3e-bbb5-11e8-b2ba-ac1f6b6435d0,16|7|0
0c37e6b6-bbb5-11e8-b2ba-ac1f6b6435d0,6
0d084784-bbb5-11e8-b2ba-ac1f6b6435d0,13
0e881814-bbb5-11e8-b2ba-ac1f6b6435d0,16|0
0eb6f224-bbb5-11e8-b2ba-ac1f6b6435d0,7
0df0b3fc-bbb5-11e8-b2ba-ac1f6b6435d0,5
0e4f82ec-bbb5-11e8-b2ba-ac1f6b6435d0,1
0d7846f6-bbb5-11e8-b2ba-ac1f6b6435d0,14|0
0e562714-bbb5-11e8-b2ba-ac1f6b6435d0,8|4
0f148844-bbb5-11e8-b2ba-ac1f6b6435d0,16|7
0f88ffa8-bbb5-11e8-b2ba-ac1f6b6435d0,0
11363eec-bbb5-11e8-b2ba-ac1f6b6435d0,6
12de6152-bbb5-11e8-b2ba-ac1f6b6435d0,14|0
108a02f8-bbb5-11e8-b2ba-ac1f6b6435d0,16|13
129f050c-bbb5-11e8-b2ba-ac1f6b6435d0,5
144717dc-bbb5-11e8-b2ba-ac1f6b6435d0,0|13
134aaee8-bbb5-11e8-b2ba-ac1f6b6435d0,14|0
1505ef2c-bbb5-11e8-b2ba-ac1f6b6435d0,0
1622da5a-bbb5-11e8-b2ba-ac1f6b6435d0,0|13
158fccce-bbb5-11e8-b2ba-ac1f6b6435d0,15
14b772f2-bbb5-11e8-b2ba-ac1f6b6435d0,4
14fbe414-bbb5-11e8-b2ba-ac1f6b6435d0,10
16f6a330-bbb5-11e8-b2ba-ac1f6b6435d0,2|0
17a6224c-bbb5-11e8-b2ba-ac1f6b6435d0,13|2
19a12f42-bbb5-11e8-b2ba-ac1f6b6435d0,16|0|13
19df4ffc-bbb5-11e8-b2ba-ac1f6b6435d0,0
18f2010c-bbb5-11e8-b2ba-ac1f6b6435d0,0
18de662e-bbb5-11e8-b2ba-ac1f6b6435d0,0
1985f09c-bbb5-11e8-b2ba-ac1f6b6435d0,7
1a5cb5b4-bbb5-11e8-b2ba-ac1f6b6435d0,16
1b6b1fb8-bbb5-11e8-b2ba-ac1f6b6435d0,16|7
1dbeed30-bbb5-11e8-b2ba-ac1f6b6435d0,0
1d944e0e-bbb5-11e8-b2ba-ac1f6b6435d0,10
1e5defc0-bbb5-11e8-b2ba-ac1f6b6435d0,9
20612062-bbb5-11e8-b2ba-ac1f6b6435d0,4
1e754a76-bbb5-11e8-b2ba-ac1f6b6435d0,16|7|4
1ee23d16-bbb5-11e8-b2ba-ac1f6b6435d0,2|0
20be7dc0-bbb5-11e8-b2ba-ac1f6b6435d0,16|0
207087b4-bbb5-11e8-b2ba-ac1f6b6435d0,5
20f3488e-bbb5-11e8-b2ba-ac1f6b6435d0,5
2153ca1a-bbb5-11e8-b2ba-ac1f6b6435d0,5
2436b242-bbb5-11e8-b2ba-ac1f6b6435d0,14
25e24142-bbb5-11e8-b2ba-ac1f6b6435d0,0
250f2c26-bbb5-11e8-b2ba-ac1f6b6435d0,16|0
23e72682-bbb5-11e8-b2ba-ac1f6b6435d0,1|3|0
23b95acc-bbb5-11e8-b2ba-ac1f6b6435d0,8
258b9126-bbb5-11e8-b2ba-ac1f6b6435d0,14|5
2580fa40-bbb5-11e8-b2ba-ac1f6b6435d0,16|5|2
270441a6-bbb5-11e8-b2ba-ac1f6b6435d0,16|3|0
2917f686-bbb5-11e8-b2ba-ac1f6b6435d0,16|5
288c05b8-bbb5-11e8-b2ba-ac1f6b6435d0,0
292b3822-bbb5-11e8-b2ba-ac1f6b6435d0,12
28f434da-bbb5-11e8-b2ba-ac1f6b6435d0,5
2ef606e2-bbb5-11e8-b2ba-ac1f6b6435d0,12
2ae38cfa-bbb5-11e8-b2ba-ac1f6b6435d0,14|0
2d83f06c-bbb5-11e8-b2ba-ac1f6b6435d0,0
2ad1f15c-bbb5-11e8-b2ba-ac1f6b6435d0,1|0
2ed977ac-bbb5-11e8-b2ba-ac1f6b6435d0,14
2b157ab2-bbb5-11e8-b2ba-ac1f6b6435d0,1
2c60fcde-bbb5-11e8-b2ba-ac1f6b6435d0,16|0
2e9d335a-bbb5-11e8-b2ba-ac1f6b6435d0,0
2f421186-bbb5-11e8-b2ba-ac1f6b6435d0,12|0
2e8a7454-bbb5-11e8-b2ba-ac1f6b6435d0,16
2f1323ee-bbb5-11e8-b2ba-ac1f6b6435d0,16|0
2f421a6e-bbb5-11e8-b2ba-ac1f6b6435d0,0
3144b6aa-bbb5-11e8-b2ba-ac1f6b6435d0,7|0
30c93b10-bbb5-11e8-b2ba-ac1f6b6435d0,7|0
31c559ea-bbb5-11e8-b2ba-ac1f6b6435d0,3|0
3216d090-bbb5-11e8-b2ba-ac1f6b6435d0,16|5|2
31a598da-bbb5-11e8-b2ba-ac1f6b6435d0,12|2
33ae622e-bbb5-11e8-b2ba-ac1f6b6435d0,16|0
33828122-bbb5-11e8-b2ba-ac1f6b6435d0,12
3529beb4-bbb5-11e8-b2ba-ac1f6b6435d0,16|0
375b793e-bbb5-11e8-b2ba-ac1f6b6435d0,4|13
37bc1c30-bbb5-11e8-b2ba-ac1f6b6435d0,2
37312b3e-bbb5-11e8-b2ba-ac1f6b6435d0,3
38d21412-bbb5-11e8-b2ba-ac1f6b6435d0,14
397bda7e-bbb5-11e8-b2ba-ac1f6b6435d0,0
3a9f1c18-bbb5-11e8-b2ba-ac1f6b6435d0,13
3b80c3ca-bbb5-11e8-b2ba-ac1f6b6435d0,1|0
3c59b0ae-bbb5-11e8-b2ba-ac1f6b6435d0,0
3ac9a87a-bbb5-11e8-b2ba-ac1f6b6435d0,16|2|0
3cf4fe1a-bbb5-11e8-b2ba-ac1f6b6435d0,13|14|0
3bfec874-bbb5-11e8-b2ba-ac1f6b6435d0,16|10
3dc26abc-bbb5-11e8-b2ba-ac1f6b6435d0,16
41662a8c-bbb5-11e8-b2ba-ac1f6b6435d0,2|0
3efdd308-bbb5-11e8-b2ba-ac1f6b6435d0,3|0
3d91afa8-bbb5-11e8-b2ba-ac1f6b6435d0,7
406ffc7a-bbb5-11e8-b2ba-ac1f6b6435d0,8
419215d4-bbb5-11e8-b2ba-ac1f6b6435d0,9|16
40d59ad0-bbb5-11e8-b2ba-ac1f6b6435d0,9|16|0
40b819ec-bbb5-11e8-b2ba-ac1f6b6435d0,7|0
40faccce-bbb5-11e8-b2ba-ac1f6b6435d0,5|0
42569f9e-bbb5-11e8-b2ba-ac1f6b6435d0,0
43808060-bbb5-11e8-b2ba-ac1f6b6435d0,7|2
4509e7a0-bbb5-11e8-b2ba-ac1f6b6435d0,16|5
45a63ec0-bbb5-11e8-b2ba-ac1f6b6435d0,2|0
4521db26-bbb5-11e8-b2ba-ac1f6b6435d0,2|0
44e7157c-bbb5-11e8-b2ba-ac1f6b6435d0,16
44f02fd6-bbb5-11e8-b2ba-ac1f6b6435d0,16
45fc044a-bbb5-11e8-b2ba-ac1f6b6435d0,16|0
4622af50-bbb5-11e8-b2ba-ac1f6b6435d0,13
4790b4ae-bbb5-11e8-b2ba-ac1f6b6435d0,13
46b209f2-bbb5-11e8-b2ba-ac1f6b6435d0,1|0
483b72a4-bbb5-11e8-b2ba-ac1f6b6435d0,6
47d58bec-bbb5-11e8-b2ba-ac1f6b6435d0,14
4b747c22-bbb5-11e8-b2ba-ac1f6b6435d0,7|3
480b3f3a-bbb5-11e8-b2ba-ac1f6b6435d0,17|16|0
48154430-bbb5-11e8-b2ba-ac1f6b6435d0,0|13
4a094552-bbb5-11e8-b2ba-ac1f6b6435d0,1
4a2fcac4-bbb5-11e8-b2ba-ac1f6b6435d0,9
4b882218-bbb5-11e8-b2ba-ac1f6b6435d0,0
4b2064de-bbb5-11e8-b2ba-ac1f6b6435d0,12|0
4b765cae-bbb5-11e8-b2ba-ac1f6b6435d0,8
4b0d7acc-bbb5-11e8-b2ba-ac1f6b6435d0,7
4c4c737a-bbb5-11e8-b2ba-ac1f6b6435d0,4
4c623f16-bbb5-11e8-b2ba-ac1f6b6435d0,4
4c3cf9b8-bbb5-11e8-b2ba-ac1f6b6435d0,4
4de96dd2-bbb5-11e8-b2ba-ac1f6b6435d0,6
4eb37ca8-bbb5-11e8-b2ba-ac1f6b6435d0,0
4f2e2624-bbb5-11e8-b2ba-ac1f6b6435d0,16
50de43dc-bbb5-11e8-b2ba-ac1f6b6435d0,16|2
50385e4a-bbb5-11e8-b2ba-ac1f6b6435d0,7|0
519a36a0-bbb5-11e8-b2ba-ac1f6b6435d0,2|0
50cfcb72-bbb5-11e8-b2ba-ac1f6b6435d0,16|6|13
5264215e-bbb5-11e8-b2ba-ac1f6b6435d0,16|6|2
547bcb4a-bbb5-11e8-b2ba-ac1f6b6435d0,2|13
51032954-bbb5-11e8-b2ba-ac1f6b6435d0,12
522819e8-bbb5-11e8-b2ba-ac1f6b6435d0,7
52db0f3a-bbb5-11e8-b2ba-ac1f6b6435d0,14
53d36d9c-bbb5-11e8-b2ba-ac1f6b6435d0,5|0
53aa7964-bbb5-11e8-b2ba-ac1f6b6435d0,16|7|2|0
548469d0-bbb5-11e8-b2ba-ac1f6b6435d0,2
54927e8a-bbb5-11e8-b2ba-ac1f6b6435d0,7|0
55392d0c-bbb5-11e8-b2ba-ac1f6b6435d0,16|13
544a0240-bbb5-11e8-b2ba-ac1f6b6435d0,10|0
5b31e956-bbb5-11e8-b2ba-ac1f6b6435d0,0|13|17
5611f952-bbb5-11e8-b2ba-ac1f6b6435d0,1
562c8e3e-bbb5-11e8-b2ba-ac1f6b6435d0,7|13
562434fa-bbb5-11e8-b2ba-ac1f6b6435d0,16|13
55ed3054-bbb5-11e8-b2ba-ac1f6b6435d0,4
583772c0-bbb5-11e8-b2ba-ac1f6b6435d0,12
5ac2394e-bbb5-11e8-b2ba-ac1f6b6435d0,14
5789870a-bbb5-11e8-b2ba-ac1f6b6435d0,14
58055880-bbb5-11e8-b2ba-ac1f6b6435d0,1|0
5adadbca-bbb5-11e8-b2ba-ac1f6b6435d0,0|13
5b5bb01a-bbb5-11e8-b2ba-ac1f6b6435d0,2
5b7f662c-bbb5-11e8-b2ba-ac1f6b6435d0,8
5bb46e94-bbb5-11e8-b2ba-ac1f6b6435d0,2
5cef6b2e-bbb5-11e8-b2ba-ac1f6b6435d0,14
5bfe3362-bbb5-11e8-b2ba-ac1f6b6435d0,3
5dcced32-bbb5-11e8-b2ba-ac1f6b6435d0,16
6113838e-bbb5-11e8-b2ba-ac1f6b6435d0,13
5f577172-bbb5-11e8-b2ba-ac1f6b6435d0,16|5
5f8c6aa8-bbb5-11e8-b2ba-ac1f6b6435d0,0
60143d5c-bbb5-11e8-b2ba-ac1f6b6435d0,1|2
601c2148-bbb5-11e8-b2ba-ac1f6b6435d0,8
617601da-bbb5-11e8-b2ba-ac1f6b6435d0,5|0
63367c98-bbb5-11e8-b2ba-ac1f6b6435d0,8
639c0810-bbb5-11e8-b2ba-ac1f6b6435d0,0|13
63ea5e02-bbb5-11e8-b2ba-ac1f6b6435d0,13
63ff131a-bbb5-11e8-b2ba-ac1f6b6435d0,0|13
657cb5f8-bbb5-11e8-b2ba-ac1f6b6435d0,16|1
68989374-bbb5-11e8-b2ba-ac1f6b6435d0,16
646607a0-bbb5-11e8-b2ba-ac1f6b6435d0,16|6
66dad3ee-bbb5-11e8-b2ba-ac1f6b6435d0,14
69de3202-bbb5-11e8-b2ba-ac1f6b6435d0,13
67cccbae-bbb5-11e8-b2ba-ac1f6b6435d0,8|2
6868b4b0-bbb5-11e8-b2ba-ac1f6b6435d0,2|0|13
69e3929c-bbb5-11e8-b2ba-ac1f6b6435d0,0
6a924d6e-bbb5-11e8-b2ba-ac1f6b6435d0,6
69b90f04-bbb5-11e8-b2ba-ac1f6b6435d0,12
6995f83e-bbb5-11e8-b2ba-ac1f6b6435d0,14|0
69f2e580-bbb5-11e8-b2ba-ac1f6b6435d0,0
6d608d1c-bbb5-11e8-b2ba-ac1f6b6435d0,16|7|0
6bf32520-bbb5-11e8-b2ba-ac1f6b6435d0,5|0
6d6a90c8-bbb5-11e8-b2ba-ac1f6b6435d0,0|13
6ce97bbe-bbb5-11e8-b2ba-ac1f6b6435d0,14
6d714620-bbb5-11e8-b2ba-ac1f6b6435d0,2|0
6e881b4c-bbb5-11e8-b2ba-ac1f6b6435d0,12
6f4f4dc0-bbb5-11e8-b2ba-ac1f6b6435d0,16|0
6d83aaea-bbb5-11e8-b2ba-ac1f6b6435d0,16|0
70689e3c-bbb5-11e8-b2ba-ac1f6b6435d0,16|0
70e26f82-bbb5-11e8-b2ba-ac1f6b6435d0,13|8
72a39620-bbb5-11e8-b2ba-ac1f6b6435d0,0
727e68e6-bbb5-11e8-b2ba-ac1f6b6435d0,16|0
7220286c-bbb5-11e8-b2ba-ac1f6b6435d0,12
74dedd3c-bbb5-11e8-b2ba-ac1f6b6435d0,16
73d74d2a-bbb5-11e8-b2ba-ac1f6b6435d0,13
74ac3346-bbb5-11e8-b2ba-ac1f6b6435d0,1|0
753ddf44-bbb5-11e8-b2ba-ac1f6b6435d0,4
75920d3a-bbb5-11e8-b2ba-ac1f6b6435d0,16|4|2
76c9f3f2-bbb5-11e8-b2ba-ac1f6b6435d0,3|0
767aa3e2-bbb5-11e8-b2ba-ac1f6b6435d0,3|0
768333b8-bbb5-11e8-b2ba-ac1f6b6435d0,16|7|4
7680dcb2-bbb5-11e8-b2ba-ac1f6b6435d0,16
780d0290-bbb5-11e8-b2ba-ac1f6b6435d0,12|5|0
7db96a62-bbb5-11e8-b2ba-ac1f6b6435d0,2
79228eb6-bbb5-11e8-b2ba-ac1f6b6435d0,17
7a61ce18-bbb5-11e8-b2ba-ac1f6b6435d0,0
7c4dc740-bbb5-11e8-b2ba-ac1f6b6435d0,16
7b6148a2-bbb5-11e8-b2ba-ac1f6b6435d0,3
7cecb1f2-bbb5-11e8-b2ba-ac1f6b6435d0,5
81245360-bbb5-11e8-b2ba-ac1f6b6435d0,0
7e8ca5f8-bbb5-11e8-b2ba-ac1f6b6435d0,0
7e716680-bbb5-11e8-b2ba-ac1f6b6435d0,2
7ef2ee76-bbb5-11e8-b2ba-ac1f6b6435d0,0|13
7ef38f66-bbb5-11e8-b2ba-ac1f6b6435d0,2|0
7dc87520-bbb5-11e8-b2ba-ac1f6b6435d0,5|0
7f0d6314-bbb5-11e8-b2ba-ac1f6b6435d0,16|13
7f6f42e6-bbb5-11e8-b2ba-ac1f6b6435d0,16|1
7ebfa26e-bbb5-11e8-b2ba-ac1f6b6435d0,1|0
80243926-bbb5-11e8-b2ba-ac1f6b6435d0,14
8052c2aa-bbb5-11e8-b2ba-ac1f6b6435d0,7|13
80dbb9b6-bbb5-11e8-b2ba-ac1f6b6435d0,17|16
81e6f992-bbb5-11e8-b2ba-ac1f6b6435d0,0
82df26d0-bbb5-11e8-b2ba-ac1f6b6435d0,16|0
81d3d1e6-bbb5-11e8-b2ba-ac1f6b6435d0,14|3
8674ab62-bbb5-11e8-b2ba-ac1f6b6435d0,6
87873d30-bbb5-11e8-b2ba-ac1f6b6435d0,12|16
87a7f9c6-bbb5-11e8-b2ba-ac1f6b6435d0,12|4
87b1949a-bbb5-11e8-b2ba-ac1f6b6435d0,14|2|0
88927d02-bbb5-11e8-b2ba-ac1f6b6435d0,16
898fb198-bbb5-11e8-b2ba-ac1f6b6435d0,3|0
8aa565a0-bbb5-11e8-b2ba-ac1f6b6435d0,7|4|2
8a000b00-bbb5-11e8-b2ba-ac1f6b6435d0,16|0
8a36ffc0-bbb5-11e8-b2ba-ac1f6b6435d0,1
8ba4bc58-bbb5-11e8-b2ba-ac1f6b6435d0,0
8bc8d624-bbb5-11e8-b2ba-ac1f6b6435d0,17|16
8b7c6abe-bbb5-11e8-b2ba-ac1f6b6435d0,16|0
8afd0b70-bbb5-11e8-b2ba-ac1f6b6435d0,16|14
8ca50a54-bbb5-11e8-b2ba-ac1f6b6435d0,14
8bc9b9fe-bbb5-11e8-b2ba-ac1f6b6435d0,6
902f93c4-bbb5-11e8-b2ba-ac1f6b6435d0,0
8f50425a-bbb5-11e8-b2ba-ac1f6b6435d0,7
920f0ee0-bbb5-11e8-b2ba-ac1f6b6435d0,16|5
91184470-bbb5-11e8-b2ba-ac1f6b6435d0,0|13
922d1624-bbb5-11e8-b2ba-ac1f6b6435d0,6
92a95cfc-bbb5-11e8-b2ba-ac1f6b6435d0,16|0
93bfacfe-bbb5-11e8-b2ba-ac1f6b6435d0,12|16
91848b9e-bbb5-11e8-b2ba-ac1f6b6435d0,14
930f4bfc-bbb5-11e8-b2ba-ac1f6b6435d0,16|4
94aa1956-bbb5-11e8-b2ba-ac1f6b6435d0,16|13
934be9ae-bbb5-11e8-b2ba-ac1f6b6435d0,2|0
94fd2fec-bbb5-11e8-b2ba-ac1f6b6435d0,10|0
951a13b4-bbb5-11e8-b2ba-ac1f6b6435d0,6
932f7b16-bbb5-11e8-b2ba-ac1f6b6435d0,4
944ced6c-bbb5-11e8-b2ba-ac1f6b6435d0,0
9a646324-bbb5-11e8-b2ba-ac1f6b6435d0,14
961833b8-bbb5-11e8-b2ba-ac1f6b6435d0,9
9650b0e4-bbb5-11e8-b2ba-ac1f6b6435d0,13
98869a40-bbb5-11e8-b2ba-ac1f6b6435d0,5
99ea85e0-bbb5-11e8-b2ba-ac1f6b6435d0,16|3
99c1f076-bbb5-11e8-b2ba-ac1f6b6435d0,4
9c6309fa-bbb5-11e8-b2ba-ac1f6b6435d0,16|2
9d04d730-bbb5-11e8-b2ba-ac1f6b6435d0,7
9db105fa-bbb5-11e8-b2ba-ac1f6b6435d0,7
9d7c0742-bbb5-11e8-b2ba-ac1f6b6435d0,8
9cab3ac2-bbb5-11e8-b2ba-ac1f6b6435d0,14
9eb2afda-bbb5-11e8-b2ba-ac1f6b6435d0,0
9ce13122-bbb5-11e8-b2ba-ac1f6b6435d0,14
9da813c8-bbb5-11e8-b2ba-ac1f6b6435d0,7|0
9f7aebc6-bbb5-11e8-b2ba-ac1f6b6435d0,16|0|13
9e68db26-bbb5-11e8-b2ba-ac1f6b6435d0,16
9fd02230-bbb5-11e8-b2ba-ac1f6b6435d0,16|0
a0ee96c4-bbb5-11e8-b2ba-ac1f6b6435d0,14|0
a0f360b4-bbb5-11e8-b2ba-ac1f6b6435d0,8|0
a351a9f6-bbb5-11e8-b2ba-ac1f6b6435d0,14
a28d6ef6-bbb5-11e8-b2ba-ac1f6b6435d0,1|0
a34bffba-bbb5-11e8-b2ba-ac1f6b6435d0,4
a362df8c-bbb5-11e8-b2ba-ac1f6b6435d0,16|0
a3248228-bbb5-11e8-b2ba-ac1f6b6435d0,2
a4e1c904-bbb5-11e8-b2ba-ac1f6b6435d0,3
a5693ae2-bbb5-11e8-b2ba-ac1f6b6435d0,0
a6b30450-bbb5-11e8-b2ba-ac1f6b6435d0,5
a5c99770-bbb5-11e8-b2ba-ac1f6b6435d0,13
a6dcf1ca-bbb5-11e8-b2ba-ac1f6b6435d0,16
a867957c-bbb5-11e8-b2ba-ac1f6b6435d0,12|0
a8373774-bbb5-11e8-b2ba-ac1f6b6435d0,5
a8d83de0-bbb5-11e8-b2ba-ac1f6b6435d0,16|14
aa5b6106-bbb5-11e8-b2ba-ac1f6b6435d0,16|0
aa7026cc-bbb5-11e8-b2ba-ac1f6b6435d0,2|13
ab5b1416-bbb5-11e8-b2ba-ac1f6b6435d0,13|4|13
ac596bce-bbb5-11e8-b2ba-ac1f6b6435d0,4|13
ad43b864-bbb5-11e8-b2ba-ac1f6b6435d0,1|0
ae356df8-bbb5-11e8-b2ba-ac1f6b6435d0,16|9
ad7fa6b2-bbb5-11e8-b2ba-ac1f6b6435d0,0
ae05a14a-bbb5-11e8-b2ba-ac1f6b6435d0,16|11
ad72e594-bbb5-11e8-b2ba-ac1f6b6435d0,8
ae479992-bbb5-11e8-b2ba-ac1f6b6435d0,12|7
adbbd2f4-bbb5-11e8-b2ba-ac1f6b6435d0,2|0
b0073b8e-bbb5-11e8-b2ba-ac1f6b6435d0,13
b05fbd2c-bbb5-11e8-b2ba-ac1f6b6435d0,0
b04bb3e0-bbb5-11e8-b2ba-ac1f6b6435d0,2|0
b235f60c-bbb5-11e8-b2ba-ac1f6b6435d0,1|0
b285b552-bbb5-11e8-b2ba-ac1f6b6435d0,9
b38850ea-bbb5-11e8-b2ba-ac1f6b6435d0,14
b449a0a6-bbb5-11e8-b2ba-ac1f6b6435d0,0
b7640e70-bbb5-11e8-b2ba-ac1f6b6435d0,16|2
bc39818c-bbb5-11e8-b2ba-ac1f6b6435d0,16|0
b6c659fa-bbb5-11e8-b2ba-ac1f6b6435d0,16|2|0
baa940c8-bbb5-11e8-b2ba-ac1f6b6435d0,16|2
b7822dc4-bbb5-11e8-b2ba-ac1f6b6435d0,5
ba0b7ef6-bbb5-11e8-b2ba-ac1f6b6435d0,4
ba1043be-bbb5-11e8-b2ba-ac1f6b6435d0,12
bedcc19c-bbb5-11e8-b2ba-ac1f6b6435d0,16
ba99e0e2-bbb5-11e8-b2ba-ac1f6b6435d0,2|0
bf0b0dea-bbb5-11e8-b2ba-ac1f6b6435d0,14|5|0
ba802788-bbb5-11e8-b2ba-ac1f6b6435d0,5|0
bba7cc06-bbb5-11e8-b2ba-ac1f6b6435d0,6|2
bac04642-bbb5-11e8-b2ba-ac1f6b6435d0,1
bbd2a2b4-bbb5-11e8-b2ba-ac1f6b6435d0,3
be8d21fa-bbb5-11e8-b2ba-ac1f6b6435d0,17|16
be7ff188-bbb5-11e8-b2ba-ac1f6b6435d0,16
bdacbaca-bbb5-11e8-b2ba-ac1f6b6435d0,16|5
bf27bd5a-bbb5-11e8-b2ba-ac1f6b6435d0,16|2
bfcad1ca-bbb5-11e8-b2ba-ac1f6b6435d0,12|0
c0e36766-bbb5-11e8-b2ba-ac1f6b6435d0,14|1
bf43de90-bbb5-11e8-b2ba-ac1f6b6435d0,14
c1428a3e-bbb5-11e8-b2ba-ac1f6b6435d0,15|2|0
c23920ba-bbb5-11e8-b2ba-ac1f6b6435d0,16|13
c11760d4-bbb5-11e8-b2ba-ac1f6b6435d0,16
c4121144-bbb5-11e8-b2ba-ac1f6b6435d0,16
c5136d9a-bbb5-11e8-b2ba-ac1f6b6435d0,12|16|13
c4781282-bbb5-11e8-b2ba-ac1f6b6435d0,1|0
c49405d2-bbb5-11e8-b2ba-ac1f6b6435d0,6
c9faaf3a-bbb5-11e8-b2ba-ac1f6b6435d0,13
c7faf06e-bbb5-11e8-b2ba-ac1f6b6435d0,16|3
cb043b12-bbb5-11e8-b2ba-ac1f6b6435d0,7
c88eef1c-bbb5-11e8-b2ba-ac1f6b6435d0,5|0
c9329c8e-bbb5-11e8-b2ba-ac1f6b6435d0,14
cb943190-bbb5-11e8-b2ba-ac1f6b6435d0,12
cb7fc3b8-bbb5-11e8-b2ba-ac1f6b6435d0,16|0
cb5d8960-bbb5-11e8-b2ba-ac1f6b6435d0,0
cc934144-bbb5-11e8-b2ba-ac1f6b6435d0,10
cc20489c-bbb5-11e8-b2ba-ac1f6b6435d0,16
ccbdd7ec-bbb5-11e8-b2ba-ac1f6b6435d0,16
ccc427fa-bbb5-11e8-b2ba-ac1f6b6435d0,3
ccaffe1a-bbb5-11e8-b2ba-ac1f6b6435d0,13
cca0283c-bbb5-11e8-b2ba-ac1f6b6435d0,16|5|2
cde7530a-bbb5-11e8-b2ba-ac1f6b6435d0,3
ced0a7ee-bbb5-11e8-b2ba-ac1f6b6435d0,14
d0a2f554-bbb5-11e8-b2ba-ac1f6b6435d0,8|2
cf5ffd7c-bbb5-11e8-b2ba-ac1f6b6435d0,8
d21c1bea-bbb5-11e8-b2ba-ac1f6b6435d0,12
d2df89a4-bbb5-11e8-b2ba-ac1f6b6435d0,16|5|2
d3b238fe-bbb5-11e8-b2ba-ac1f6b6435d0,14|2
d35cb186-bbb5-11e8-b2ba-ac1f6b6435d0,4
d490dd5c-bbb5-11e8-b2ba-ac1f6b6435d0,13|0
d4a42542-bbb5-11e8-b2ba-ac1f6b6435d0,16|0|13
d42816a0-bbb5-11e8-b2ba-ac1f6b6435d0,14
d634b7aa-bbb5-11e8-b2ba-ac1f6b6435d0,10
