database,name,organism,cell_type,cell_component,phenotype,channels,microscopy,dir_name,path,filename
Kaggle,Bacteria detection with darkfield microscopy,human|bacteria,red blood cell,,,darkfield,darkfield,kag_bacteria,/ferrero/stan_data/kag_bacteria,353.png
Kaggle,Bacteria detection with darkfield microscopy,human|bacteria,red blood cell,,,darkfield,darkfield,kag_bacteria,/ferrero/stan_data/kag_bacteria,354.png
Kaggle,Bacteria detection with darkfield microscopy,human|bacteria,red blood cell,,,darkfield,darkfield,kag_bacteria,/ferrero/stan_data/kag_bacteria,355.png
Kaggle,Bacteria detection with darkfield microscopy,human|bacteria,red blood cell,,,darkfield,darkfield,kag_bacteria,/ferrero/stan_data/kag_bacteria,356.png
Kaggle,Bacteria detection with darkfield microscopy,human|bacteria,red blood cell,,,darkfield,darkfield,kag_bacteria,/ferrero/stan_data/kag_bacteria,357.png
Kaggle,Bacteria detection with darkfield microscopy,human|bacteria,red blood cell,,,darkfield,darkfield,kag_bacteria,/ferrero/stan_data/kag_bacteria,358.png
Kaggle,Bacteria detection with darkfield microscopy,human|bacteria,red blood cell,,,darkfield,darkfield,kag_bacteria,/ferrero/stan_data/kag_bacteria,359.png
Kaggle,Bacteria detection with darkfield microscopy,human|bacteria,red blood cell,,,darkfield,darkfield,kag_bacteria,/ferrero/stan_data/kag_bacteria,360.png
Kaggle,Bacteria detection with darkfield microscopy,human|bacteria,red blood cell,,,darkfield,darkfield,kag_bacteria,/ferrero/stan_data/kag_bacteria,361.png
Kaggle,Bacteria detection with darkfield microscopy,human|bacteria,red blood cell,,,darkfield,darkfield,kag_bacteria,/ferrero/stan_data/kag_bacteria,362.png
Kaggle,Bacteria detection with darkfield microscopy,human|bacteria,red blood cell,,,darkfield,darkfield,kag_bacteria,/ferrero/stan_data/kag_bacteria,363.png
Kaggle,Bacteria detection with darkfield microscopy,human|bacteria,red blood cell,,,darkfield,darkfield,kag_bacteria,/ferrero/stan_data/kag_bacteria,364.png
Kaggle,Bacteria detection with darkfield microscopy,human|bacteria,red blood cell,,,darkfield,darkfield,kag_bacteria,/ferrero/stan_data/kag_bacteria,365.png
Kaggle,Bacteria detection with darkfield microscopy,human|bacteria,red blood cell,,,darkfield,darkfield,kag_bacteria,/ferrero/stan_data/kag_bacteria,366.png
