database,name,organism,cell_type,cell_component,phenotype,channels,microscopy,dir_name,path,filename
Broad Bioimage Benchmark Collection,Human U2OS cells transfluor,human,U-2 OS,nucleus|cell membrane,,f_nucleus|f_cell membrane,fluorescence,bbbc015,/ferrero/stan_data/bbbc015/BBBC015_v1_images,58_4_0.JPG
Broad Bioimage Benchmark Collection,Human U2OS cells transfluor,human,U-2 OS,nucleus|cell membrane,,f_nucleus|f_cell membrane,fluorescence,bbbc015,/ferrero/stan_data/bbbc015/BBBC015_v1_images,80_2_0.JPG
Broad Bioimage Benchmark Collection,Human U2OS cells transfluor,human,U-2 OS,nucleus|cell membrane,,f_nucleus|f_cell membrane,fluorescence,bbbc015,/ferrero/stan_data/bbbc015/BBBC015_v1_images,50_3_0.JPG
Broad Bioimage Benchmark Collection,Human U2OS cells transfluor,human,U-2 OS,nucleus|cell membrane,,f_nucleus|f_cell membrane,fluorescence,bbbc015,/ferrero/stan_data/bbbc015/BBBC015_v1_images,49_4_1.JPG
Broad Bioimage Benchmark Collection,Human U2OS cells transfluor,human,U-2 OS,nucleus|cell membrane,,f_nucleus|f_cell membrane,fluorescence,bbbc015,/ferrero/stan_data/bbbc015/BBBC015_v1_images,57_3_1.JPG
Broad Bioimage Benchmark Collection,Human U2OS cells transfluor,human,U-2 OS,nucleus|cell membrane,,f_nucleus|f_cell membrane,fluorescence,bbbc015,/ferrero/stan_data/bbbc015/BBBC015_v1_images,65_2_0.JPG
Broad Bioimage Benchmark Collection,Human U2OS cells transfluor,human,U-2 OS,nucleus|cell membrane,,f_nucleus|f_cell membrane,fluorescence,bbbc015,/ferrero/stan_data/bbbc015/BBBC015_v1_images,65_4_0.JPG
Broad Bioimage Benchmark Collection,Human U2OS cells transfluor,human,U-2 OS,nucleus|cell membrane,,f_nucleus|f_cell membrane,fluorescence,bbbc015,/ferrero/stan_data/bbbc015/BBBC015_v1_images,62_3_0.JPG
Broad Bioimage Benchmark Collection,Human U2OS cells transfluor,human,U-2 OS,nucleus|cell membrane,,f_nucleus|f_cell membrane,fluorescence,bbbc015,/ferrero/stan_data/bbbc015/BBBC015_v1_images,49_2_0.JPG
Broad Bioimage Benchmark Collection,Human U2OS cells transfluor,human,U-2 OS,nucleus|cell membrane,,f_nucleus|f_cell membrane,fluorescence,bbbc015,/ferrero/stan_data/bbbc015/BBBC015_v1_images,53_1_0.JPG
Broad Bioimage Benchmark Collection,Human U2OS cells transfluor,human,U-2 OS,nucleus|cell membrane,,f_nucleus|f_cell membrane,fluorescence,bbbc015,/ferrero/stan_data/bbbc015/BBBC015_v1_images,80_2_1.JPG
Broad Bioimage Benchmark Collection,Human U2OS cells transfluor,human,U-2 OS,nucleus|cell membrane,,f_nucleus|f_cell membrane,fluorescence,bbbc015,/ferrero/stan_data/bbbc015/BBBC015_v1_images,70_3_0.JPG
Broad Bioimage Benchmark Collection,Human U2OS cells transfluor,human,U-2 OS,nucleus|cell membrane,,f_nucleus|f_cell membrane,fluorescence,bbbc015,/ferrero/stan_data/bbbc015/BBBC015_v1_images,81_4_0.JPG
Broad Bioimage Benchmark Collection,Human U2OS cells transfluor,human,U-2 OS,nucleus|cell membrane,,f_nucleus|f_cell membrane,fluorescence,bbbc015,/ferrero/stan_data/bbbc015/BBBC015_v1_images,53_1_1.JPG
Broad Bioimage Benchmark Collection,Human U2OS cells transfluor,human,U-2 OS,nucleus|cell membrane,,f_nucleus|f_cell membrane,fluorescence,bbbc015,/ferrero/stan_data/bbbc015/BBBC015_v1_images,49_3_0.JPG
Broad Bioimage Benchmark Collection,Human U2OS cells transfluor,human,U-2 OS,nucleus|cell membrane,,f_nucleus|f_cell membrane,fluorescence,bbbc015,/ferrero/stan_data/bbbc015/BBBC015_v1_images,60_1_0.JPG
Broad Bioimage Benchmark Collection,Human U2OS cells transfluor,human,U-2 OS,nucleus|cell membrane,,f_nucleus|f_cell membrane,fluorescence,bbbc015,/ferrero/stan_data/bbbc015/BBBC015_v1_images,65_1_1.JPG
Broad Bioimage Benchmark Collection,Human U2OS cells transfluor,human,U-2 OS,nucleus|cell membrane,,f_nucleus|f_cell membrane,fluorescence,bbbc015,/ferrero/stan_data/bbbc015/BBBC015_v1_images,79_2_0.JPG
Broad Bioimage Benchmark Collection,Human U2OS cells transfluor,human,U-2 OS,nucleus|cell membrane,,f_nucleus|f_cell membrane,fluorescence,bbbc015,/ferrero/stan_data/bbbc015/BBBC015_v1_images,64_4_0.JPG
Broad Bioimage Benchmark Collection,Human U2OS cells transfluor,human,U-2 OS,nucleus|cell membrane,,f_nucleus|f_cell membrane,fluorescence,bbbc015,/ferrero/stan_data/bbbc015/BBBC015_v1_images,72_4_1.JPG
Broad Bioimage Benchmark Collection,Human U2OS cells transfluor,human,U-2 OS,nucleus|cell membrane,,f_nucleus|f_cell membrane,fluorescence,bbbc015,/ferrero/stan_data/bbbc015/BBBC015_v1_images,60_3_1.JPG
Broad Bioimage Benchmark Collection,Human U2OS cells transfluor,human,U-2 OS,nucleus|cell membrane,,f_nucleus|f_cell membrane,fluorescence,bbbc015,/ferrero/stan_data/bbbc015/BBBC015_v1_images,67_1_1.JPG
Broad Bioimage Benchmark Collection,Human U2OS cells transfluor,human,U-2 OS,nucleus|cell membrane,,f_nucleus|f_cell membrane,fluorescence,bbbc015,/ferrero/stan_data/bbbc015/BBBC015_v1_images,84_2_0.JPG
Broad Bioimage Benchmark Collection,Human U2OS cells transfluor,human,U-2 OS,nucleus|cell membrane,,f_nucleus|f_cell membrane,fluorescence,bbbc015,/ferrero/stan_data/bbbc015/BBBC015_v1_images,83_4_0.JPG
Broad Bioimage Benchmark Collection,Human U2OS cells transfluor,human,U-2 OS,nucleus|cell membrane,,f_nucleus|f_cell membrane,fluorescence,bbbc015,/ferrero/stan_data/bbbc015/BBBC015_v1_images,76_1_0.JPG
Broad Bioimage Benchmark Collection,Human U2OS cells transfluor,human,U-2 OS,nucleus|cell membrane,,f_nucleus|f_cell membrane,fluorescence,bbbc015,/ferrero/stan_data/bbbc015/BBBC015_v1_images,61_1_0.JPG
Broad Bioimage Benchmark Collection,Human U2OS cells transfluor,human,U-2 OS,nucleus|cell membrane,,f_nucleus|f_cell membrane,fluorescence,bbbc015,/ferrero/stan_data/bbbc015/BBBC015_v1_images,68_1_1.JPG
Broad Bioimage Benchmark Collection,Human U2OS cells transfluor,human,U-2 OS,nucleus|cell membrane,,f_nucleus|f_cell membrane,fluorescence,bbbc015,/ferrero/stan_data/bbbc015/BBBC015_v1_images,61_2_0.JPG
Broad Bioimage Benchmark Collection,Human U2OS cells transfluor,human,U-2 OS,nucleus|cell membrane,,f_nucleus|f_cell membrane,fluorescence,bbbc015,/ferrero/stan_data/bbbc015/BBBC015_v1_images,80_4_1.JPG
Broad Bioimage Benchmark Collection,Human U2OS cells transfluor,human,U-2 OS,nucleus|cell membrane,,f_nucleus|f_cell membrane,fluorescence,bbbc015,/ferrero/stan_data/bbbc015/BBBC015_v1_images,84_1_1.JPG
Broad Bioimage Benchmark Collection,Human U2OS cells transfluor,human,U-2 OS,nucleus|cell membrane,,f_nucleus|f_cell membrane,fluorescence,bbbc015,/ferrero/stan_data/bbbc015/BBBC015_v1_images,72_1_1.JPG
Broad Bioimage Benchmark Collection,Human U2OS cells transfluor,human,U-2 OS,nucleus|cell membrane,,f_nucleus|f_cell membrane,fluorescence,bbbc015,/ferrero/stan_data/bbbc015/BBBC015_v1_images,66_2_1.JPG
Broad Bioimage Benchmark Collection,Human U2OS cells transfluor,human,U-2 OS,nucleus|cell membrane,,f_nucleus|f_cell membrane,fluorescence,bbbc015,/ferrero/stan_data/bbbc015/BBBC015_v1_images,66_1_0.JPG
Broad Bioimage Benchmark Collection,Human U2OS cells transfluor,human,U-2 OS,nucleus|cell membrane,,f_nucleus|f_cell membrane,fluorescence,bbbc015,/ferrero/stan_data/bbbc015/BBBC015_v1_images,52_4_1.JPG
Broad Bioimage Benchmark Collection,Human U2OS cells transfluor,human,U-2 OS,nucleus|cell membrane,,f_nucleus|f_cell membrane,fluorescence,bbbc015,/ferrero/stan_data/bbbc015/BBBC015_v1_images,66_4_1.JPG
Broad Bioimage Benchmark Collection,Human U2OS cells transfluor,human,U-2 OS,nucleus|cell membrane,,f_nucleus|f_cell membrane,fluorescence,bbbc015,/ferrero/stan_data/bbbc015/BBBC015_v1_images,58_1_0.JPG
Broad Bioimage Benchmark Collection,Human U2OS cells transfluor,human,U-2 OS,nucleus|cell membrane,,f_nucleus|f_cell membrane,fluorescence,bbbc015,/ferrero/stan_data/bbbc015/BBBC015_v1_images,75_4_1.JPG
Broad Bioimage Benchmark Collection,Human U2OS cells transfluor,human,U-2 OS,nucleus|cell membrane,,f_nucleus|f_cell membrane,fluorescence,bbbc015,/ferrero/stan_data/bbbc015/BBBC015_v1_images,69_1_0.JPG
Broad Bioimage Benchmark Collection,Human U2OS cells transfluor,human,U-2 OS,nucleus|cell membrane,,f_nucleus|f_cell membrane,fluorescence,bbbc015,/ferrero/stan_data/bbbc015/BBBC015_v1_images,82_2_1.JPG
Broad Bioimage Benchmark Collection,Human U2OS cells transfluor,human,U-2 OS,nucleus|cell membrane,,f_nucleus|f_cell membrane,fluorescence,bbbc015,/ferrero/stan_data/bbbc015/BBBC015_v1_images,82_3_1.JPG
Broad Bioimage Benchmark Collection,Human U2OS cells transfluor,human,U-2 OS,nucleus|cell membrane,,f_nucleus|f_cell membrane,fluorescence,bbbc015,/ferrero/stan_data/bbbc015/BBBC015_v1_images,69_3_1.JPG
Broad Bioimage Benchmark Collection,Human U2OS cells transfluor,human,U-2 OS,nucleus|cell membrane,,f_nucleus|f_cell membrane,fluorescence,bbbc015,/ferrero/stan_data/bbbc015/BBBC015_v1_images,59_4_0.JPG
Broad Bioimage Benchmark Collection,Human U2OS cells transfluor,human,U-2 OS,nucleus|cell membrane,,f_nucleus|f_cell membrane,fluorescence,bbbc015,/ferrero/stan_data/bbbc015/BBBC015_v1_images,55_3_0.JPG
Broad Bioimage Benchmark Collection,Human U2OS cells transfluor,human,U-2 OS,nucleus|cell membrane,,f_nucleus|f_cell membrane,fluorescence,bbbc015,/ferrero/stan_data/bbbc015/BBBC015_v1_images,83_4_1.JPG
Broad Bioimage Benchmark Collection,Human U2OS cells transfluor,human,U-2 OS,nucleus|cell membrane,,f_nucleus|f_cell membrane,fluorescence,bbbc015,/ferrero/stan_data/bbbc015/BBBC015_v1_images,77_2_1.JPG
Broad Bioimage Benchmark Collection,Human U2OS cells transfluor,human,U-2 OS,nucleus|cell membrane,,f_nucleus|f_cell membrane,fluorescence,bbbc015,/ferrero/stan_data/bbbc015/BBBC015_v1_images,78_3_0.JPG
Broad Bioimage Benchmark Collection,Human U2OS cells transfluor,human,U-2 OS,nucleus|cell membrane,,f_nucleus|f_cell membrane,fluorescence,bbbc015,/ferrero/stan_data/bbbc015/BBBC015_v1_images,55_4_1.JPG
Broad Bioimage Benchmark Collection,Human U2OS cells transfluor,human,U-2 OS,nucleus|cell membrane,,f_nucleus|f_cell membrane,fluorescence,bbbc015,/ferrero/stan_data/bbbc015/BBBC015_v1_images,82_2_0.JPG
